LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
2844/19,Redbridge,,Completed,All Other,Use as a self-contained flat in basement. (Summary).,41,41,Northbrook Road,Ilford,IG1 3BP,27/09/2019,27/09/2019,,,1,0,1,1,1,Approved,27/09/2019,,,
15/5068,Brent,,Completed,All Other,"Proposed demolition of existing block of flats known as 24-51 John Barker Court, and erection of part three part four storey building comprising 33 self-contained flats (27 x 1 bed and 6 x 2 bed) with associated car parking (13 spaces), bin stores, amenity space and landscaping (as amended), and subject to a Deed of Agreement dated 15 February 2017 under Section 106 of the Town and Country Planning Act 1990, as amended.","24-51 INC, John Barker Court, 12-14","24-51 INC, John Barker Court, 12-14",Brondesbury Park,Kilburn,NW6 7BW,20/04/2017,28/06/2019,,,33,33,0,0,0,Approved,17/02/2017,,,
16/16546/PNO,Kingston upon Thames,,Completed,Prior Approval,Change of use of existing office building (Class B1(a) to five residential units (Class C3),160,160,Ewell Road,,KT6 6HG,03/08/2018,01/09/2019,,,5,0,5,5,5,Approved,07/10/2016,,,
17/04185/FUL,Croydon,,Completed,All Other,Alterations; demolition of existing outbuilding and erection of single storey building for use as a one bedroom unit.,"The Beeches, 6","The Beeches, 6",Blunt Road,South Croydon,CR2 7PA,21/02/2019,05/08/2019,,,1,0,1,1,1,Approved,27/10/2017,,,
2016/2770,Wandsworth,,Completed,All Other,Alterations including infilling of undercroft parking area to provide 1 x 1-bedroom and 1 x 2- bedroom flats with erection of railings and access ramp to east elevation.,76-87,76-87,Arnal Crescent,,SW18 5PY,31/03/2018,25/04/2019,,,2,0,2,2,2,Approved,15/09/2016,,,
2017/2623,Wandsworth,,Completed,All Other,Alterations including erection of mansard roof extension to main rear roof (with French doors and safety railings) and extension above part of two-story back addition; formation of roof terrace above two-storey back addition with 1.8m high screen surround in connection with creation of a self-contained unit at roof level.,141,141,Sellincourt Road,,SW17 9RZ,25/03/2019,21/10/2019,,,1,0,1,1,1,Approved,31/08/2017,,,
17/02695/FUL,Croydon,,Completed,All Other,Erection of part single/two storey two bedroom house.,"Land Adj, 99","Land Adj, 99",Greenside Road,Croydon,CR0 3PQ,14/08/2018,03/08/2019,,,1,0,1,1,1,Approved,03/08/2017,,,
2016/2182,Wandsworth,,Completed,Prior Approval,"Change of use of offices on part of ground, mezzanine and first floor and all other upper levels (2-4) from (Class B1a) to residential (Class C3) to provide 61 residential units.",Jessica House,Jessica House,Red Lion Square,,SW18 4LS,31/03/2018,26/11/2019,,,61,0,61,61,61,Approved,22/06/2016,,,
15/AP/1469,Southwark,,Completed,All Other,Erection of a new two storey dwellinghouse with accommodation to basement level and attic level,8,8,Frank Dixon Way,,SE21 7BB,04/04/2017,16/02/2020,,,1,0,1,1,1,Approved,09/09/2015,,,
P0700.10,Havering,,Completed,All Other,Erection of granny annexe (replacing garage) to the rear garden of 442 Wingletye Lane,Land forming part of 442,Land forming part of 442,Wingletye Lane,Hornchurch,RM11 3DA,05/08/2013,09/05/2019,,,1,0,1,1,1,Approved,10/08/2010,,,
17/0396/FUL,Richmond upon Thames,,Completed,All Other,Demolition of existing garages and creation of 3 x 1bed 2person flats and 1 x 2bed 3-person bungalow with associated parking and landscaping.,Garage Site,Garage Site,Craig Road,Ham,TW10,01/02/2019,26/03/2020,,,4,0,4,4,4,Approved,05/06/2017,,,
13/05707/FULL,Westminster,,Completed,All Other,"Use of No. 14 and No. 15 as six self-contained residential flats. Single storey rear extension, rear basement extension, reinstatement of blocked windows on side and rear elevation and associated external alterations.",14-15,14-15,Fitzhardinge Street,,W1H 6DH,01/04/2014,28/03/2020,,,6,1,5,5,5,Approved,13/02/2014,,,
18/05016/FUL,Lambeth,,Completed,All Other,"Change of use of 6 commercial units (Use Class B1 (a)) at 1st, 2nd and 3rd floors into 3 residential units (Use Class C3), including erection of private balconies to the front elevation and additional refuse and cycle storages.",128,128,Brixton Hill,,SW2 1RS,10/07/2019,22/08/2019,,,3,0,3,3,3,Approved,19/06/2019,,,
2586/16,Redbridge,,Completed,All Other,Demolish existing garage block. Erection of 2x3 bedroom houses with associated landscaping and driveway. (Summary),GARAGE BLOCK ADJACENT 57,GARAGE BLOCK ADJACENT 57,Buckingham Road,SOUTH WOODFORD,E18,24/04/2017,20/09/2019,,,2,0,2,2,2,Approved,18/11/2016,,,
18/P0896,Merton,,Completed,All Other,CONVERSION OF EXISTING PART TWO STOREY PART SINGLE STOREY SIDE EXTENSION TO USE AS A SELF CONTAINED 1 BED DWELLING HOUSE INCLUDING INSERTION OF SIDE FACING WINDOW & ALTERATIONS TO ACCESS.,23,23,Middle Way,Streatham,SW16 4HN,01/01/2019,31/03/2020,,,1,0,1,1,1,Approved,31/05/2018,,,
17/02230/FUL,Croydon,,Completed,All Other,Erection of 2 two storey buildings comprising 8 two bedroom flats: formation of access road and provision of associated parking,"Land R/O 14A, 14B And 14C","Land R/O 14A, 14B And 14C",Smitham Bottom Lane,Purley,CR8 3DA,17/02/2020,17/02/2020,,,8,0,8,8,8,Approved,28/07/2017,,,
DC17/104974,Lewisham,,Completed,All Other,"Lawful Development Certificate (Proposed) in respect of the change of use from a single family dwelling (C3) house to a HMO (C4) for no more than 6 persons at 84 Erlanger Road, SE14.",84,84,Erlanger Road,,SE14 5TH,06/03/2018,01/04/2020,,,1,1,0,0,0,Approved,07/02/2018,,,
2017/0941,Hackney,,Completed,All Other,Demolition of existing garages and erection of a two storey building and associated works to form a two bedroom self-contained residential dwelling,2,2,Stamford Road,,N1 4JT,18/06/2018,28/06/2020,,,1,0,1,1,1,Approved,25/07/2017,,,
DC17/105157,Lewisham,,Completed,Prior Approval,"Prior approval for the change of use of the first and second floors of 174-176 Lewisham High Street, SE13 from office use (Class B1a) to residential (Class C3) to create 6 units, together with the provision of a cycle store on the ground floor and refuse bins.",174-176,174-176,LEWISHAM HIGH STREET,,SE13 6JL,13/02/2018,01/12/2019,,,6,0,6,6,6,Approved,13/02/2018,,,
0257/18,Redbridge,,Completed,Prior Approval,Change of use of ground floor from retail (A1) to residential flat (C3). (Summary),124,124,Ley Street,Ilford,IG1 4BX,14/12/2018,16/01/2020,,,1,0,1,1,1,Approved,15/03/2018,,,
16/04519/FUL,Croydon,,Completed,All Other,Alterations; conversion to form 2 two bedroom and 7 one bedroom flats and construction of first floor level with dormer extensions. Provision of amenity space and bike storage,1-3 Bridge Brigade,1-3 Bridge Brigade,Waddon Road,Croydon,CR0 4JH,01/04/2020,31/08/2020,,,9,0,9,9,9,Approved,09/11/2016,,,
2019/02739/CLE,London Borough of Hammersmith and Fulham,03/10/2019,Completed,All Other,Use of the property as two self-contained residential flats comprising 1 x 3 bedroom at basement and ground floor levels and 1 x 2 bedroom at first and second floor levels.,,5,Sedlescombe Road,,SW6 1RE,27/11/2019,27/11/2019,,,2,1,1,1,1,Approved,27/11/2019,,,
15/06445/FULL,Westminster,,Completed,All Other,"Construction of mansard roof extension at fourth floor level and use of first, second, third and new fourth floor to provide 23 intermediate affordable housing units (Class C3). Use of the ground and basement floors for retail (Class A1/A3) including replacement shopfronts. External works to the front, rear and side elevations and other associated works.",32,32,Buckingham Palace Road,,SW1W 0RE,08/01/2018,11/12/2019,,,23,1,22,22,22,Approved,21/04/2016,,,
17/02835/FULL1,Bromley,,Completed,All Other,Loft conversion to No.22 Southend Rd to form new self-contained studio flat. Conservation style rooflights to front roofslope and two pitched style dormer windows to rear rooflsope,22,22,Southend Road,Beckenham,BR3 1SD,18/08/2017,21/09/2019,,,1,0,1,1,1,Approved,18/08/2017,,,
16/10726/FULL,Westminster,,Completed,All Other,Use of part ground and first to fifth floors as residential accommodation (Class C3) comprising 1 x 1 bed flat and 2 x 2 bed flats; alterations to the fifth floor facades and creation of a new terrace and glazed access at main roof level; installation of plant equipment at main roof level.,19,19,Golden Square,,W1F 9HN,27/06/2017,29/07/2019,,,3,0,3,3,3,Approved,21/03/2017,,,
17/14151/FUL,Kingston upon Thames,,Completed,All Other,Change of use of the third floor from language education centre (Use Class D1) to self-contained residential flat (Use Class C3)(Retrospective application),137-141 (Third Floor Flat),137-141 (Third Floor Flat),High Street,,KT3 4BH,14/11/2019,14/11/2019,,,1,0,1,1,1,Approved,14/11/2019,,,
14379/APP/2017/1592,Hillingdon,,Completed,All Other,"Two storey, 5-bed detached dwelling with habitable roofspace, parking and amenity space, involving demolition of existing bungalow.",1A,1A,Grove Road,Northwood,HA6 2AP,15/05/2018,09/01/2020,,,1,1,0,0,0,Approved,16/08/2017,,,
18/05264/FUL,Croydon,,Completed,All Other,"Demolition of existing house and erection of three storey building comprising 8 flats with associated parking, cycle store, refuse store and landscaping",3,3,Woodcote Drive,Purley,CR8 3PD,18/02/2020,01/04/2024,,,8,1,7,7,7,Approved,05/04/2019,,,
18/00268/FUL,Enfield,,Completed,All Other,"Sub-division of site and erection of a 2-storey, 2-bed, end of terraced dwelling house.",14,14,Linden Avenue,,EN1 4DR,01/12/2018,14/08/2019,,,1,0,1,1,1,Approved,09/07/2018,,,
P0627.17,Havering,,Completed,All Other,Erection of 1No. detached dwelling and alterations to existing vehicular access,2,2,Ingrebourne Gardens,UPMINSTER,RM14 1BG,22/01/2018,03/05/2019,,,1,0,1,1,1,Approved,06/06/2017,,,
15/14657/FUL,Kingston upon Thames,,Completed,All Other,"Proposed residential development comprising the change of use of the existing offices on the second to eighth floor of New Malden House and its part four, part two story extension at roof level for 93 residential units with associated external alterations to the existing building",1,1,Blagdon Road,,KT3 4AG,17/11/2017,24/03/2020,,,93,0,93,93,93,Approved,28/02/2017,,,
J0004.17,Havering,,Completed,Prior Approval,"Prior approval for the change of use of offices (B1a) to provide 41 residential units (C3) arranged over ground, first, second and third floors. (PRIOR APPROVAL)",Queens Moat House,Queens Moat House,St Edwards Way,Romford,RM1 4LQ,17/05/2019,17/05/2019,,,41,0,41,41,41,Approved,03/04/2017,,,
42570/APP/2015/2790,Hillingdon,,Completed,All Other,"Three storey detached building to provide 6 x 1-bed self contained flats with associated parking, bin and cycle store",Astral House,Astral House,The Runway,Ruislip,HA4 6SE,07/04/2018,24/06/2019,,,6,0,6,6,6,Approved,19/11/2015,,,
16/1698/PNP,Barnet,,Completed,Prior Approval,"Change of use of ground floor from class B8 (storage and distribution ) to class C3 (residential), to provide 8no. units",7,7,Shakespeare Road,West Finchley,N3 1XE,20/04/2016,31/05/2019,,,8,0,8,8,8,Approved,20/04/2016,,,
DC15/093247,Lewisham,,Completed,All Other,The demolition of the existing warehouse at 84 Nightingale Road SE13 and the construction of a three storey building to provide 3 one bedroom flats with balconies to the rear at first and second floor level .,84,84,NIGHTINGALE GROVE,,SE13 6DZ,01/02/2016,31/03/2020,,,3,0,3,3,3,Approved,09/12/2015,,,
2018/2904,Hackney,,Completed,All Other,Change of use of third floor premises from dwellinghouse (use class C3) to business use (use class B1),47-49,47-49,Charlotte Road,,EC2A 3QT,04/01/2019,01/06/2019,,,0,1,-1,-1,-1,Approved,10/10/2018,,,
18/01651/FUL,Croydon,,Completed,All Other,Change of use of Ground Floor and Lower Ground Floor from A2 to C3 - two bedroom self contained unit,47,47,Blackhorse Lane,Croydon,CR0 6RT,01/04/2019,26/04/2019,,,1,0,1,1,1,Approved,06/07/2018,,,
18/1175/FUL,Richmond upon Thames,,Completed,All Other,"Construction of 3 front roof dormer windows to facilitate the creation of a new two-bedroom flat in the roof space, including the alteration to the layout of flat 19 (resulting in a decrease in size) to provide access.",17-20,17-20,Tersha Street,,TW9 2LY,01/02/2019,10/09/2019,,,1,0,1,1,1,Approved,05/10/2018,,,
18/00636/FUL,Croydon,,Completed,All Other,"Alterations; Erection of three storey rear extension with undercroft parking for 2 vehicles, cycle and bin stores; creation of additional two 2 bedrooms/3 persons flats on first and second floors .",57-59,57-59,High Street,Thornton Heath,CR7 8RW,28/02/2019,18/08/2019,,,2,0,2,2,2,Approved,22/08/2018,,,
17/05760/B8RES,Bromley,,Completed,Prior Approval,"Change of use from Use Class B1 (c) light industrial to C3 dwellinghouse to form 4 residential units at Restoration Works, Page Heath Villas (56 day application for prior approval in respect of transport and highways, contamination risks, flooding risks and consideration of the impact on industrial services/storage/distribution services within the area under Class PA Part 3 of the GPDO)",Restoration Works,Restoration Works,Page Heath Villas,Bickley Bromley,BR1 2QN,12/02/2018,26/06/2019,,,4,0,4,4,4,Approved,12/02/2018,,,
16/05891/FUL,Croydon,,Completed,All Other,"Erection of a part three part four storey building comprising no. 6 two bedroom and 1 one bedroom flats and 1 two storey two bedroom and 1 three storey three bedroom house together with car parking, landscaping and associated works","83, 85 & 113","83, 85 & 113",Hermitage Road,Upper Norwood,SE19 3QN,27/04/2017,01/04/2020,,,9,0,9,9,9,Approved,27/04/2017,,,
17/05368/GPDO,Croydon,,Completed,Prior Approval,Alterations and conversion of the existing single storey B8 storage unit at the rear to form 2 one bedroom and 1 two bedroom flats. Provision of cycle and refuse storage,29,29,Leslie Park Road,Croydon,CR0 6TN,01/04/2020,01/04/2020,,,3,0,3,3,3,Approved,15/12/2017,,,
18/05591/FUL,Croydon,,Completed,All Other,Change of use from disused cab office to create 1 x 1 bedroom (1 person) flat involving alterations and extension to existing building.,672,672,London Road,Thornton Heath,CR7 7HU,01/04/2019,08/05/2019,,,1,0,1,1,1,Approved,24/01/2019,,,
15/10413/FUL,Kingston upon Thames,,Completed,All Other,Erection of a detached three bedroom house with access from Headley Close,R/O 547,R/O 547,Chessington Road,,KT19 9HW,01/05/2016,10/06/2019,,,1,0,1,1,1,Approved,12/04/2016,,,
14/02622/FUL,Enfield,,Completed,All Other,Redevelopment of the site to provide 8 residential apartments (Class C3),35,35,Camlet Way,Barnet,N21 3QP,31/08/2015,01/08/2019,,,8,1,7,7,7,Approved,09/04/2015,,,
2017/03226/FUL,Hammersmith & Fulham,,Completed,All Other,Erection of an additional floor including the formation of roof terraces at roof level in connection with the creation of 2 x 2 bedroom self-contained flats.,176 - 182,176 - 182,Goldhawk Road,,W12 9NS,18/08/2019,18/12/2019,,,2,0,2,2,2,Approved,31/10/2017,,,
P1021.17,Havering,,Completed,All Other,Demolition of existing garage and construction of dwelling with off street car parking and private amenity.,214,214,Wingletye Lane,HORNCHURCH,RM11 3AL,19/12/2018,11/04/2019,,,1,0,1,1,1,Approved,23/04/2018,,,
2019/2598,Wandsworth,,Completed,All Other,Alterations to existing commercial space at ground and basement level to create a 1-bedroom residential unit to the rear including the basement area. Retention of the commercial unit to the front (Class A1),46,46,Webbs Road,,SW11 6SF,01/04/2019,17/10/2019,,,1,0,1,1,1,Approved,08/08/2019,,,
17/AP/0766,Southwark,,Completed,All Other,"Erection of a mansard roof extension to enable existing residential space to be reconfigured to form two self-contained flats: 1x studio at first floor level and 1x 1 bedroom duplex flat at second and newly created third floor level; creation of rear roof terrace at third floor level and external alterations, including the installation of juliet balconies, to the southern New Church Road elevation.",179,179,CAMBERWELL ROAD,,SE5 0HB,19/03/2019,22/01/2020,,,2,4,-2,-2,-2,Approved,26/04/2017,,,
