LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
16/3010,Richmond upon Thames,,Completed,All Other,"Demolition of existing timber shed. Alterations to roof of no. 1 Crane Way. Erection of a two storey side and single storey rear extension to facilitate the creation of a one bedroom dwellinghouse with study and single storey rear extension to the existing dwelling. Alterations to existing boundary wall, provision of 2 no. off-street parking spaces at the rear, cycle and refuse stores and associated hard and soft landscaping.",1,1,Crane Way,,TW2 7NH,03/07/2017,26/01/2018,,,1,0,1,1,1,Approved,31/01/2017,,,
14/01449/FUL,Bexley,,Completed,All Other,Demolition of a block of five garages and one double detached garage and construction of a two-bedroomed detached house with associated landscaping and parking.,Garage block between 40-42,Garage block between 40-42,Bedford Road,Sidcup,DA15 7JP,04/09/2015,01/06/2017,,,1,0,1,1,1,Approved,24/10/2014,,,
14/02232/OUT,Bexley,,Completed,All Other,Outline application for the erection of 1 x one bed detached dwelling.,Land adjacent 255,Land adjacent 255,Upper Wickham Lane,Welling,DA16 3AP,01/01/2016,11/10/2017,,,1,0,1,1,1,Approved,08/01/2015,,,
17/00357/FUL,Croydon,,Completed,All Other,"AMENDED DESCRIPTION: Conversion of existing HMO to form 7 self -contained flats (3 x 2 bedroomed, 2 x 1 bedroomed and 2 x 1 person flats); formation of basement accommodation with front, rear light wells, erection of a single storey side and rear extensions; provision of associated hard and soft landscaping, a new front boundary wall, 5 roof lights in front and rear roof slopes and refuse and cycle parking.",47,47,Croham Road,South Croydon,CR2 7HD,31/10/2017,31/03/2018,,,7,0,7,7,7,Approved,19/06/2017,,,
2017/4305,Wandsworth,,Completed,All Other,Change of use of the rear part of the ground floor unit from a window showroom and office (Class A1) to residential (class C3) and alterations including erection of single-storey rear and side extensions to create 1 x 2 bedroom unit. Relocation of entrance of existing first floor flat from Lavender Hill to Stormont Road. Alterations to fenestration.,125,125,Lavender Hill,,SW11 5QJ,25/09/2017,31/03/2018,,,1,0,1,1,1,Approved,25/09/2017,,,
165521PAOR,Ealing,11/11/2016,Completed,Prior Approval,"Change of use of rear of ground floor retail unit from retail (class A1) to residential (class C3) to accommodate 1x1 bed residential unit (Class M, 56 day prior approval process)",44,44,Broadway,West Ealing,W13 0SU,15/03/2017,15/05/2017,,,1,0,1,1,1,Not Required,05/01/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/165521PAOR;
PP/2013/3315,Ealing,07/08/2013,Completed,All Other,Change of use from office to self-contained studio flat and associated external alterations.,32,32,Milford Road,West Ealing,W13 9HZ,02/10/2015,01/10/2017,,,1,0,1,1,1,Approved,02/10/2013,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2013/3315;
15/02730/FULL,Westminster,,Completed,All Other,Use of first to fifth floors of 84-86 Great Portland Street as 6 residential flats (Class C3) with plant at roof level and new front fa?ade on the Great Portland Street elevation and other associated external alterations. Works to extend the existing building to the rear to provide additional office accommodation (Class B1) and other associated external alterations to include plant at roof level and replacement entrance at ground floor level to 21-23 Riding House Street. (Site includes 21-23 Riding House Street),84-86,84-86,Great Portland Street,,W1W 7NR,09/11/2015,14/07/2017,,,6,0,6,6,6,Approved,29/09/2015,,,
15/04070/P,Croydon,,Completed,All Other,Conversion of ground and lower ground floors to form 2 flats and erection of single/two storey rear extension,25,25,Nicholson Road,Croydon,CR0 6QT,09/08/2016,06/06/2017,,,3,0,3,3,3,Approved,06/11/2015,,,
12/AP/0469,Southwark,,Completed,All Other,"Demolition of the existing building and the erection of a new building containing 3 flats with associated amenity space, cycle and bin stores",1,1,Burchell Road,,SE15 2ST,02/05/2015,09/10/2017,,,3,0,3,3,3,Approved,03/05/2012,,,
P13-00527PLA,Enfield,,Completed,All Other,Two-storey residential development with accommodation in the roof space comprising 3 x two bed units and 1 x three bed unit.,25,25,Church Street,,EN2 6AF,01/07/2017,01/01/2018,,,4,0,4,4,4,Approved,10/07/2014,,,
16/14736/FUL,Kingston upon Thames,,Completed,All Other,"Proposed construction of parapet wall and mansard roof extension to provide a 1x2 bedroom flat & 1x3 bedroom flat, alteration to windows and doors to provide 8 x Juliet balconies, alterations to 2 existing windows on South East Elevation, addition of 4 courtyard gardens and glass canopy to the entrance of building and cladding and render to facade and erection of a secure cycle store",Fairman Law House,Fairman Law House,Park Terrace,,KT4 7JZ,11/10/2016,22/09/2017,,,2,0,2,2,2,Approved,11/10/2016,,,
15/10062/PNRR,Kingston upon Thames,,Completed,Prior Approval,Prior approval of part change of use of ground floor from Retail (Class A1) to Residential (Class C3).,336,336,HOOK RISE NORTH,,KT6 7LN,03/08/2017,30/11/2017,,,1,0,1,1,1,Approved,06/05/2015,,,
17/1695,Brent,,Completed,All Other,Change of use of the ground floor premises from offices (Use Class B1) into 2x self contained unit (2x two-bed) with associated amenity space and cycle and refuse provision,26,26,Tower Road,,NW10 2HP,30/10/2017,14/02/2018,,,2,0,2,2,2,Approved,27/06/2017,,,
17/00124,Newham,,Completed,All Other,Partial demolition of storage and office and the construction of a 1 bedroom dwelling,1A,1A,Wortley Road,East Ham,E6 1AY,01/04/2017,31/03/2018,,,1,0,1,1,1,Approved,05/05/2017,,,
15/AP/2258,Southwark,,Completed,Prior Approval,Convert rear of the ground floor shop to a two bedroom flat,115,115,Queen road,,SE15 2EZ,01/01/2017,01/06/2017,,,1,0,1,1,1,Approved,29/09/2015,,,
2015/5610,Wandsworth,,Completed,All Other,"Alterations to retained public house including the erection of roof extension over to provide 1 x 1-bedroom, 2 x 2-bedroom and 1 x 3-bedroom residential units with roof terraces. Erection of two-storey 2-bedroom house with roof terrace to the west of the public house. Erection of three-storey (plus basement) building to the north of the public house to provide 4 x 2-bedroom flats accessed via a glazed bridge link. Associated landscaping to include bicycle and waste storage and communal garden",Prince of Wales P.H. 270,Prince of Wales P.H. 270,Cavendish Road,,SW12 0BT,01/02/2016,30/05/2017,,,9,0,9,9,9,Approved,21/12/2015,,,
F/05325/13,Barnet,,Completed,Prior Approval,"Change of use from B1 office (first, second, third & fourth) to C3 residential","Britannia House, 958-964","Britannia House, 958-964",High Road,,N12 9RY,05/10/2015,01/04/2018,,,18,0,18,18,18,Approved,09/01/2014,,,
19121/APP/2014/1839,Hillingdon,,Completed,Prior Approval,Change of use from B1 (Offices) to C3 (Dwellinghouses) to create 2 self contained flats (Prior Approval),"Rear Outbuilding, 13-15","Rear Outbuilding, 13-15",Swakeleys Road,,UB10 8DF,23/07/2014,06/04/2017,,,2,0,2,2,2,Approved,23/07/2014,,,
15/00488/FUL,Lambeth,,Completed,All Other,Erection of five three storey townhouses on existing vacant site with 5 x off street car parking spaces and refuse storage to the front of the site and 5 cycle parking spaces to the rear of the site.,115,115,Leigham Court Road,London,SW16 2NT,01/05/2015,07/07/2017,,,5,0,5,5,5,Approved,17/04/2015,,,
15/13259/FUL,Kingston upon Thames,,Completed,All Other,Erection of a single extension to and subdivision of existing dwelling to create an additional 1 x 2 bed residential unit hard landscaping to accommodate two parking spaces.,37,37,HARDMAN ROAD,,KT2 6RH,13/06/2017,21/12/2017,,,1,0,1,1,1,Approved,18/02/2016,,,
TP030170,Enfield,,Completed,All Other,Sub-division of site and erection of a detached two-storey three-bed dwelling with integral garage. Amendment to approval under Ref:TP/02/1120 to include second floor window to front elevation.,Land at 55,Land at 55,Broadfield Square,,EN1 3PB,01/01/2006,30/03/2018,,,1,0,1,1,1,Approved,03/04/2003,,,
PA/12/02332,Tower Hamlets,,Completed,All Other,"Demolition of 152 residential units and replacement with 364 new dwellings; new landscaped public open space and public realm, surface vehicle and cycle parking; access and associated ancillary development.","Leopold Estate Phase 2, Land Bounded By","Leopold Estate Phase 2, Land Bounded By",St Pauls Way,,E3,05/11/2015,21/03/2018,,,364,0,364,364,364,Approved,17/10/2014,,,
16/03657/P,Croydon,,Completed,All Other,Alterations; use of third floor as studio flat; erection of dormer extension in rear roof slope and rooflights at front,50,50,Sydenham Road,Croydon,CR0 2EF,28/03/2017,22/11/2017,,,1,0,1,1,1,Approved,02/11/2016,,,
A2016/74263,Sutton,,Completed,All Other,The conversion of first floor into one 2 - bedroomed self contained flat.,152a,152a,EPSOM ROAD,Sutton,SM3 9EU,01/05/2017,01/04/2018,,,1,0,1,1,1,Approved,25/08/2016,,,
13/12926/PNO,Kingston upon Thames,,Completed,Prior Approval,"Change of use from Clas B1(a) offices to Class C3 residential, to provide 15 x 1 and 2 bedroom flats","Jani King, 150","Jani King, 150",London Road,,KT2 6QL,18/12/2015,23/08/2017,,,15,0,15,15,15,Approved,23/12/2013,,,
F/05445/14,Barnet,,Completed,All Other,"Demolition of existing buildings to provide 2 x 3 storey buildings for 4 mews houses, 1 ground floor Class B1A Office unit and 1 duplex flat above, with associated parking, cycle and refuse storage and landscaping.",Warehouse,Warehouse,Nursery Avenue,West Finchley,N3 2RD,01/10/2016,01/07/2017,,,5,0,5,5,5,Approved,15/01/2015,,,
17/00133/FULL1,Bromley,,Completed,All Other,Change of use of existing dental practice (Class D1) to ground floor residential (C3) involving 1x1 bed unit with associated parking.,White House Lodge,White House Lodge,Priory Close,Beckenham,BR3 4DH,27/03/2017,26/06/2017,,,1,0,1,1,1,Approved,28/02/2017,,,
16/00350/RE4,Enfield,,Completed,All Other,"Redevelopment of site and erection of 3 x single family dwelings comprising 1 x 1 bed and 2 x 2 bedwith associated landscaping, refuse storage, parking and cycle parking.",Garages between 31 and 33,Garages between 31 and 33,Hedge Hill,,EN2 8RU,01/06/2017,01/03/2018,,,3,0,3,3,3,Approved,24/06/2016,,,
15/0950,Brent,,Completed,All Other,"Conversion of the 2 flats into a single family dwellinghouse to include the demolition of rear store and detached outbuilding and erection of single storey rear and side infill extension, new single storey detached outbuilding, replacement of single glazed timber sash windows with new double glazed timber sash windows, enlargement of existing and additional of a new window to the first side to rear elevation",6 & 6A,6 & 6A,Kempe Road,London,NW6 6SJ,10/10/2015,31/05/2017,,,1,0,1,1,1,Approved,22/05/2015,,,
17/01059,Newham,,Completed,All Other,Certificate of lawfulness for the existing use of a ground floor flat in the rear outbuilding.,26,26,Wakefield Street,East Ham,E6 1NQ,25/05/2017,25/05/2017,,,1,0,1,1,1,Approved,25/05/2017,,,
15/14670/FUL,Kingston upon Thames,,Completed,All Other,Demolition of existing outbuilding and part of existing single storey rear extension and erection of a two storey side extension to create a new 2 bedroom end of terrace dwelling and creation of a vehicular crossover onto the The Crescent and The Close.,49,49,THE CRESCENT,,KT3 3LE,17/05/2016,09/06/2017,,,1,0,1,1,1,Approved,15/10/2015,,,
16/06359/FUL,Croydon,,Completed,All Other,Erection of two storey rear extension to provide additional 4no. studio flats.,208-210,208-210,Brighton Road,Coulsdon,CR5 2NF,14/10/2017,18/01/2018,,,4,0,4,4,4,Approved,15/02/2017,,,
15/04067/P,Croydon,,Completed,All Other,"Demolition of existing building; erection of 2 two storey buildings with accommodation in roofspace and 1 two storey building comprising 3 one bedroom, 3 two bedroom and 3 three bedroom flats; provision of associated parking.",Applegarth Club 46-52,Applegarth Club 46-52,Heath Road,Thornton Heath,CR7 8NE,09/08/2016,31/03/2018,,,9,0,9,9,9,Approved,18/03/2016,,,
DC16/098676,Lewisham,,Completed,All Other,"The proposed change of use of the ground floor and basement of 9A Clifton Rise, SE14 from a mini-cab office (Sui Generis) to residential (Use Class C3) in the form of a single person flat, including alterations to the front, side and rear elevations and the roof of the rear infill addition.",9A,9A,CLIFTON RISE,,SE14 6EP,30/05/2017,01/11/2017,,,1,0,1,1,1,Approved,06/01/2017,,,
16/02098/FULL1,Bromley,,Completed,All Other,"Loft conversion with the erection of a rear dormer, together with the conversion of the existing upper floor unit to provision 1 No bedroom flats and 1No two bedroom flats.",19a,19a,High Street,West Wickham,BR4 0LP,16/03/2017,01/02/2018,,,1,0,1,1,1,Approved,14/07/2016,,,
PAN/2013/4792,Ealing,07/11/2013,Completed,Prior Approval,Change of Use from Offices (Use Class B1a) to residential (Use Class C3) to use as 14-18 apartments.,Long Island House,Long Island House,Warple Way,,W3 0RG,27/08/2014,01/10/2017,,,18,0,18,18,18,Not Required,17/12/2013,,,https://pam.ealing.gov.uk/online-applications/PLAN/PAN/2013/4792;
13/07431/FULL,Westminster,,Completed,All Other,"Erection of a roof extension, erection of single storey extension at rear second floor level, creation of terraces at rear ground floor level, brick cladding to existing rear extension, new windows to rear elevation, associated cycle parking provision and refuse storage; all in connection with the use of the building as 17 residential units.",19,19,Bolsover Street,,W1W 5NA,26/02/2016,14/03/2018,,,17,0,17,17,17,Approved,05/11/2014,,,
2014/05716/PD56,Hammersmith and Fulham,,Completed,Prior Approval,Change of use of the rear part of the ground floor from a building society (Class A2) into a one bedroom self-contained flat (Class C3).,328,328,North End Road,,SW6 1NF,24/04/2017,24/04/2017,,,1,0,1,1,1,Approved,30/01/2015,,,
14/06370/P3JPA,Lambeth,,Completed,Prior Approval,Application for Prior approval for the change of use of of the ground floor from Offices (Use Class B1) to 1no. self contained dwelling unit (Use Class C3),Grange Mills,Grange Mills,Weir Road,,SW12 0NE,20/05/2017,20/03/2018,,,1,0,1,1,1,Approved,29/01/2015,,,
14/06352/FUL,Lambeth,,Completed,All Other,Demolition of a vacant outbuilding and erection of a new single storey with basement residential dwelling.,Rear Of 69,Rear Of 69,Clapham Road,London,SW9 0HY,06/06/2016,07/02/2018,,,1,0,1,1,1,Approved,03/03/2015,,,
4136/17,Redbridge,,Completed,All Other,Use as flat. (Summary),109,109,Elgin Road,Seven Kings,IG3 8LW,29/12/2017,29/12/2017,,,1,0,1,1,1,Approved,29/12/2017,,,
15/5095/GPD15,Richmond upon Thames,,Completed,Prior Approval,Change of use from B1a (Office) to C3 (Residential).,47,47,White Hart,,SW13 0PP,01/04/2017,01/02/2018,,,1,0,1,1,1,Approved,27/01/2016,,,
13/05244/FUL,Lambeth,,Completed,All Other,"Partial demolition of the rear and side elevations, and erection of a part ground and first rear extension together with alterations to the fenestration at front, rear and side elevations in connection with change of use to provide eight self contained flats. Provision of four car parking spaces, refuse storage and cycle store, including external alterations and boundary treatment.",327,327,Norwood Road,,SE24 9AH,16/01/2017,13/02/2018,,,8,0,8,8,8,Approved,06/06/2014,,,
17/3701/GPD15,Richmond upon Thames,,Completed,Prior Approval,Change of use from B1(a) office use to C3 residential use to provide 1 x 3 bedroom unit,3,3,Foxton Mews,,TW10,14/12/2017,01/02/2018,,,1,0,1,1,1,Approved,01/12/2017,,,
16/00640,Newham,,Completed,All Other,Demolition of garage and erection of two storey one bedroom house.,1,1,Springfield Road,Stratford,E15 3BP,,31/03/2018,,,1,0,1,0,1,Approved,16/09/2016,,,
1989/15,Redbridge,,Completed,All Other,Conversion of existing buildings and construction of a link block to provide 9 flats (Summary).,127-129,127-129,Stanley Road,Ilford,IG1 1RQ,01/02/2017,01/11/2017,,,9,0,9,9,9,Approved,26/11/2015,,,
14/04287/FULL1,Bromley,,Completed,All Other,Demolition of existing buildings and construction of 3 two bedroom houses with associated landscaping and amenity areas.,Buildings Adjacent 1 To 1A,Buildings Adjacent 1 To 1A,Kingswood Road,Penge London,SE20 7BL,12/10/2015,04/05/2017,,,3,0,3,3,3,Approved,10/04/2015,,,
A2016/75499,Sutton,,Completed,All Other,Conversion of loftspace involving formation of two dormer extensions at rear to provide two 1 bedroomed self contained flats.,565-567,565-567,London Road,North Cheam,SM3 9AE,31/12/2016,01/09/2017,,,2,0,2,2,2,Approved,07/12/2016,,,
6995/APP/2017/1827,Hillingdon,,Completed,Prior Approval,Conversion of ground floor to 2 studio flats.,132,132,Pinner Road,Northwood,HA6 1BP,17/07/2017,13/11/2017,,,2,0,2,2,2,Approved,17/07/2017,,,
