LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
PP/2013/4843,Ealing,04/11/2013,Completed,All Other,"Demolition of St David's Court and erection of part three, five and six storey block containing 31 flats (8 x one bed, 17 x two bed, 5 x three bed and 1 x four bed) refuse stores, landscaping and car parking (alteration to extant permission PP/2012/3052, including the retention of the stairwell serving Portrush Court) (Deemed Consent by London Borough of Ealing)","St David's Court, Dormers Rise /",St David's Court,Whitecote Road,Southall,UB1 3NW,01/01/2015,12/11/2016,,,31,34,-3,-3,-3,Approved,10/01/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2013/4843;
PP/2012/3052,Ealing,09/08/2012,Completed,All Other,"Demolition of existing buildings, including the stairwell serving the southern part of Portrush Court, and erection of four rows of three-storey terrace dwellinghouses (one part two-storey) comprising 6 x three-bed, 11 x four-bed and 5 x five-bed houses; 4 co-joined part single and two-storey three-bed houses and a part three, five and six storey block of 34 flats (10 x one-bed, 20 x two-bed, 2 x three-bed and 2 x four-bed) with gardens, landscaping, 18 car-parking spaces, cycle parking, alteration to vehicle and pedestrian access and associated works, including the re-provision of a stairwell serving Portrush Court (Deemed Consent)","Cromer Court, Lytham Court, St David's Court","Cromer Court, Lytham Court, St Davids Court",Dormers Rise,Southall,UB1 3NN,25/02/2014,07/06/2016,,,60,74,-14,-14,-48,Approved,08/11/2012,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2012/3052;
PP/2015/3086,Ealing,22/06/2015,Completed,All Other,"Demolition of the existing Peterhead Court residential building, community centre and maintenance office and the construction of four 3-storey high houses (4 x 4B Rented tenure) and four 4-6 storey high apartment buildings comprising 64 flats (2 x 1B and 8 x 2B Market Sale tenure; 4 x 1B, 13 x 2B and 19 x 3B Rented tenure; 1 x 1B and 17 x 2B Intermediate tenure); a new community centre and nursery comprising 388m2 floorspace (D1 Use Class); associated bicycle, refuse + recycling storage facilities; associated hard and soft landscaping; and alterations to Osborne Road to incorporate new footways and revised / new car parking arrangements (Regulation 3 Application by the London Borough of Ealing).",Golf Links Community Centre And,"Golf Links Community Centre, Golf Links Estate",Osborne Road,Southall,UB1 3LN,27/08/2015,14/12/2018,,,68,20,48,48,16,Approved,27/08/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/3086;
12/04526/FUL,London Borough of Lambeth,28/11/2012,Completed,All Other,"Construction of a two storey development of 4 x 4 bedroom family dwellings, with hard and soft landscaping, car parking, refuse and cycle storage, with pedestrian and vehicular access from Birkwood Close.",219 To 225 Kings Avenue,,Development Control Pseudo Street,,,,25/07/2015,,,4,0,4,4,4,Approved,17/06/2013,,,
PP/2015/1124,Ealing,01/06/2015,Completed,All Other,Retention of use as a rear annex single studio flat (Lawful Development Certificate for Existing Use),19,19,Gregory Road,Southall,UB2 4PP,27/07/2015,27/07/2015,,,1,0,1,1,1,Approved,27/07/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/1124;
PP/2014/5345,Ealing,03/11/2014,Completed,All Other,"Construction of two storey attached dwellinghouse, (following demolition of existing garage), first floor rear extension to existing dwelling; and parking",31 Lynmouth Road,31,Lynmouth Road,Greenford,UB6 7HP,03/02/2015,01/09/2015,,,1,0,1,1,1,Approved,24/12/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/5345;
12/02606/P,Croydon,,Completed,All Other,Demolition of existing building; erection of 3 four bedroom detached houses with integral garages and 1 two bedroom detached bungalow; formation of vehicular access and provision of associated parking,1,1,The Wend,Coulsdon,CR5 2AX,01/04/2015,19/11/2015,,,3,1,2,2,2,Refused,21/06/2013,,,
PP/2014/1091,Ealing,28/02/2014,Completed,All Other,"Construction of an additional storey to existing 4-storey residential building to create 4x additional residential units, consisting of 4x two-bedroom flats",Western Court,Western Court,Rosebank Way,London,W3 6TU,25/01/2015,01/10/2015,,,4,0,4,4,4,Approved,25/04/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/1091;
19/0156/RCU,London Borough of Barnet,07/02/2019,Completed,All Other,Conversion of existing granny annexe to create 2no self-contained residential units,,242,Nether Street,Ballards Lane To Dollis Road,N3 1HU,,29/08/2015,,,2,0,2,2,2,Approved,29/11/2019,,,
HGY/2014/2344,Haringey,,Completed,Prior Approval,Prior approval for change of use from B1 (a) offices to C3 (residential),339 Cara House,"Cara House, 339a",Seven Sisters Road,,N15 6RD,02/03/2015,15/10/2015,,,4,0,4,4,4,Approved,15/10/2014,,,
P120233,Islington,31/01/2012,Completed,All Other,"Demolition of existing building and redevelopment to provide retail use (class A1-A3) at ground and basement level with six residential flats (class C3) at ground, first, second and third floor levels. [Conservation Area Consent application ref: P120234 also submitteed]",,364,Goswell Road,London,,01/01/2014,12/08/2015,,,6,0,6,6,6,Approved,13/06/2012,,,
P/2014/0410,Ealing,27/01/2014,Completed,All Other,"Two storey side extension to create a residential unit (1 x 1bed) attached to existing house (39 Mulgrave Road) following demolition of existing side garage with associated soft and hard landscaping, and carparking space",39,Land at 39,Mulgrave Road,London,W5 1LF,,16/12/2015,,,1,0,1,0,1,Approved,24/03/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/P/2014/0410;
PP/2013/2702,Ealing,27/06/2013,Completed,All Other,"Conversion of first and second floors from four bedroom flat to form 4 x one and two bedroom self-contained flats, including second floor extensions to the south and east elevations, insertion of three balconies at first and second floor level and external alterations to window and door openings",The Leamington,"The Leamington, 222",Horn Lane,London,W3 6TG,20/08/2013,17/07/2015,,,4,1,3,3,3,Approved,20/08/2013,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2013/2702;
PP/2014/5766,Ealing,04/11/2014,Completed,All Other,Conversion of dwellinghouse into 1 x 2 bedroom flat and 1 x 3 bedroom flat.,270 Horn Lane,270,Horn Lane,London,W3 6TQ,24/12/2014,22/05/2015,,,2,1,1,1,1,Approved,24/12/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/5766;
P043023,Islington,30/11/2004,Commenced,All Other,Demolition of workshop and construction of two dwellings with roof terraces within existing boundary walls.,,9,Florence Street,London,,,,,,2,0,2,0,2,Approved,17/03/2005,,,
PP/2014/6095,Ealing,25/11/2014,Completed,All Other,"Two storey rear extension to no. 23, first floor side extension, three rear roof extension within rear roofslope, 5x rooflights within front roofslope, part single storey part first floor rear extension with rear roof terrace to flat 3 at no. 25; associated internal changes to ground anf first floor flats and creation of an additional flat within the roofspace.",23-25 Brougham Road,23-25,Brougham Road,London,W3 6JD,20/02/2015,20/04/2015,,,1,0,1,1,1,Approved,20/02/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/6095;
2012/1648,Wandsworth,,Completed,All Other,"Demolition of existing buildings and redevelopment of the site to provide a residential scheme, comprising a four-storey building on the south-west side of Old Devonshire Road, a four-storey building and terrace of 3 three-storey houses on the north-east side of Old Devonshire Road, and on the south-west side of Balham New Road a three-storey building, a terrace of 3 three-storey houses and a two-storey house at the end of an existing terrace. The overall development would provide a total of 45 self-contained flats (including 12 affordable housing units) and 7 dwellinghouses (including 3 affordable housing units), with 13 car parking spaces together with cycle parking and associated landscaping.",36a & 51-51a,10,Balham New Road,London,SW12 9PG,11/02/2013,19/06/2015,,,52,0,52,52,52,Approved,30/10/2012,,,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2012/1648
15/01615/RESPA,Bromley,,Completed,Prior Approval,"Change of use of office from Class B1(a) office to Class C3 dwellinghouses to form two 1 bedroom dwellinghouses. (56 day application for prior approval in respect of transport and highways, contamination and flooding risks under Class J Part 3 of the GPDO).",Imperial Lodge,Imperial Lodge,High Street,,BR7 5AE,08/06/2015,08/06/2015,,,2,0,2,2,2,Approved,08/06/2015,,,
P121054,Islington,14/05/2012,Completed,All Other,"Demolition of existing part 1, part 2 storey Scout Centre buildings (D2(e) use class) and erection of a part 5, part 6 and part 7 storey mixed use building comprised of 800sqm (GIA) of Scout Centre (D2(e) use class) and community facilities (D1 use class) at ground and first floor levels and No. 34 residential units on the upper floors, plus associated bin and bicycle storage, landscaping and other associated works.",,1,Holloway Road,London,N7 9SS,01/11/2013,17/12/2015,,,34,0,34,34,34,Approved,15/05/2013,,,
PP/2013/2882,Ealing,23/07/2013,Completed,All Other,"Construction of three, three storey houses, two self contained units (two, two bedroom flats) and construction of a non-residential institution unit (use class D1) with associated access and landscaping (following demolition of existing building)",Southfield Hall,Southfield Hall,Popes Lane,London,W5 4NB,06/01/2014,19/08/2015,,,5,0,5,5,5,Approved,06/01/2014,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2013/2882;
12/00789/FULL,City of London,06/08/2012,Completed,All Other,"(i) Demolition and replacement of existing facade to Fetter Lane (ii) Demolition of two external staircase structures, (iii) Infill of existing office space in the rear courtyard in two locations (272sq.m), (iv) Part change of use of lower ground, first and second floors from B1 (offices) to C3 (residential) to provide eight residential units (519sq.m), (v) Replacement windows on lower ground, ground, first and second floor levels, (vi) New spiral staircase and landscaping of southern courtyard.",Cliffords Inn138 Fetter LaneLondonEC4A 1BX,,,,,,30/09/2015,,,8,0,8,8,8,Approved,15/01/2013,,,
12/00077/FULM,London Borough of Bexley,07/02/2012,Completed,All Other,"Re-development of part of the former Woolwich Building Society Headquarters site for residential development comprising 126 residential units (48 houses and 78 apartments) with associated parking (142 spaces) , gardens, play space, landscaping, bin stores and access road served by new access off Watling Street and altered access off Erith Road.",Land To The Rear Of The Former Woolwich Building Society HQ Building Watling Street Bexleyheath Kent,,,,,20/06/2013,25/08/2015,,,126,7,119,119,119,Approved,30/10/2012,,,
PP/2015/1368,Ealing,18/03/2015,Completed,All Other,"Retention of ten flats (one studio flat, seven x 1 bed flats and two x 2 bed flats) - (Lawful Development Certificate for a Existing Use)",36,36,High Street,London,W3 6LG,24/07/2015,24/07/2015,,,10,1,9,9,9,Approved,24/07/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/1368;
160689CPE,Ealing,03/02/2016,Completed,All Other,Retention of thirteen self-contained studio flats (Lawful Development Certificate for Existing Use),50 Burlington Gardens,50,Burlington Gardens,London,W3 6BA,30/03/2016,30/03/2016,,,13,0,13,13,13,Opinion Issued,30/03/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/160689CPE;
PP/2014/5972,Ealing,28/11/2014,Completed,All Other,"The change of use and redevelopment of Acton Town Hall to provide 71 residential units, including the partial demolition of the rear elevation of the Town Hall building, retention of fatade fronting the High Street and Winchester Street, roof extension to existing Town Hall, construction of five storey infill extension/attached block (fronting onto Salisbury Street); and associated external alterations, landscaping, refuse and cycle storage.",Acton Town Hall,Acton Town Hall,High Street,London,W3 6NE,30/11/2015,01/10/2018,,,71,0,71,71,71,Approved,30/10/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2014/5972;
2014/1142/P,Camden,21/03/2014,Completed,All Other,"Conversion of a loft space into self-contained 2 bedroom flat, with 10 roof lights, a rear dormer windows and a inset terrace to the rear.",Flat 2nd Floor,73,Canfield Gardens,London,NW6 3EA,13/05/2015,01/03/2016,,,1,0,1,1,1,Approved,24/09/2014,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/1142/P
2014/3714/P,Camden,04/06/2014,Completed,All Other,Erection of 4 storey building comprising light industrial unit (Class B1(c)) on ground floor and 6x flats on upper floors following demolition of existing light industrial unit.,Former 1-7,1 - 7,Hargrave Place,London,N7 0BP,09/01/2015,03/03/2016,,,6,0,6,6,6,Approved,18/11/2014,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/3714/P
2014/3795/P,Camden,01/07/2014,Completed,All Other,"Erection of mansard roof extension with front balcony and terrace, to create a 5th floor level and allow change of use of 2 x 1 bed flats to 2 x 2 bed flats, and associated installation of green roof, photovoltaic panels, glazed balustrades and screening.",Former 61-63,61,Holmes Road,London,NW5 3AN,08/04/2015,28/10/2015,,,2,0,2,2,2,Approved,16/01/2015,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/3795/P
2012/5793/P,Camden,29/10/2012,Completed,All Other,Creation of a 1-bedroom self contained flat at basement level and associated alterations (Class C3).,Flat 1,Queen Court,Queen Square,London,WC1N 3BA,18/03/2016,18/03/2016,,,1,0,1,1,1,Approved,10/04/2013,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2012/5793/P
2012/0097/P,Camden,25/01/2012,Completed,All Other,"Amendment to planning permission dated 03/09/2010 (ref. 2010/1872/P) (for demolition of building and replacement by a new 3 storey block comprising Class B1 business unit, refuse and cycle stores, residential entrance on ground floor and 7 x Class C3 self contained flats in 2 separate blocks on 1st and 2nd floors with gardens and balconies), involving erection of 3rd floor to northeastern block to provide one selfcontained flat and installation of 2 external lifts to both blocks.",,3,Hampshire Street,London,NW5 2TE,06/08/2013,11/09/2015,,,8,0,8,8,8,Approved,30/03/2012,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2012/0097/P
