LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
20/2490/FUL,Richmond upon Thames,07/09/2020,Completed,All Other,Conversion of the first and second floor c3 single dwelling (ex-HMO) into 2no. Self contained flats. Consisting of two 2 bedroom 3 person flats. Provision for external bin & cycle storage to the rear.,112A Heath Road Twickenham TW1 4BW,,,,TW1 4BW,05/01/2021,22/11/2022,,,2,1,1,1,1,Approved,09/11/2020,,,
221180FUL,Ealing,18/03/2022,Completed,All Other,Conversion of single dwellinghouse into two self-contained residential units; facilitated by first floor rear extension; and associated external alterations,28 Beechmount Avenue,,Beechmount Avenue,London,W7 3AG,23/05/2022,21/02/2023,,,2,1,1,1,1,Approved,12/05/2022,,,https://pam.ealing.gov.uk/online-applications/PLAN/221180FUL;
DM2020/01548,Sutton,09/10/2020,Completed,All Other,"Demolition of existing dwelling and erection of two semi-detached three storey dwellings with accommodation in roof space and steps down to rear gardens. Provision of new vehicular access, enlargement of existing vehicular access, car parking at front, detached refuse and cycle stores, provision of new boundary treatment and associated landscaping.",,76,Oxford Road,,SM5 3QX,10/02/2021,04/07/2022,,,2,1,1,1,1,Approved,30/11/2020,,,
190312FUL,Ealing,23/01/2019,Commenced,All Other,"Redevelopment to provide Co-living accommodation comprising of 335 rooms (Sui Generis), 2,557sqm of communal multi use space, 1,117sqm of external terrace areas, with building heights between of 1 and 8 storeys; with associated blue badge parking and cycle parking, hard and soft landscaping and public realm enhancements.",Land South Of Vardon Close,Land South Of Vardon Close,Western Avenue,Acton,W3 6YW,13/01/2020,,,,335,0,335,335,335,Approved,04/07/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/190312FUL;
20/03170/FUL,Croydon,20/07/2020,Completed,All Other,Conversion to 2 x 1 bedroom flats,,147A,Addington Road,,CR2 8LH,01/04/2022,31/03/2023,,,2,1,1,1,1,Approved,16/12/2020,,,
214333FUL,Ealing,23/06/2021,Completed,All Other,"Conversion of existing dwelling house into two self contained flats and provision of associated refuse, recycling and cycle storage; Single storey side/rear (wrap around) extension(following demolition of existing rear conservatory); Single storey rear infill extension.",125 Greenford Avenue,,Greenford Avenue,London,W7 1HA,,01/12/2022,,,3,1,2,2,2,Approved,17/08/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/214333FUL;
212044FUL,Ealing,23/02/2021,Completed,All Other,Conversion of existing dwelling house to two self-contained units with associated bin storage and external alterations to elevations; replacement of existing boundary wall,7 Pleasant Way,,Pleasant Way,Wembley,HA0 1DH,,01/09/2022,,,2,1,1,1,1,Approved,19/04/2021,,,https://pam.ealing.gov.uk/online-applications/PLAN/212044FUL;
16/00560/FUL,Tower Hamlets,,Completed,All Other,"Full planning application for the redevelopment of the site with the erection of a building of five (5) storeys, with basement to provide 501sqm of light industrial floorspace (Use Class B1c), 279sqm of office (Use Class B1a) and 9 self-contained residential units (Use Class C3) with associated open space, cycle parking, refuse and recycling facilities and roof top landscaping.",,1,Beachy Road,,E3 2ND,01/06/2021,31/03/2023,,,9,0,9,9,9,Approved,24/02/2017,,,
16/00428/FUL,London Borough of Bexley,04/05/2016,Completed,All Other,Demolition of existing buildings and erection of a part two/part three storey building comprising a commercial retail unit with storage and warehousing at ground floor level and 2 x 1 bed and 4 x 2 bed flats above with communal terrace and privacy screen. Provision of 6 parking spaces to rear along with secure cycle and refuse storage.,,178,Park View Road,,DA16 1ST,08/04/2022,08/04/2022,,,6,1,5,5,5,Approved,11/07/2016,,,
20/05042/GPDO,London Borough of Croydon,30/09/2020,Completed,Prior Approval,Prior approval for a change of use of part of the existing betting shop (sui generis) to C3 dwellinghouses) to create 4 no flats,,1A,Northwood Road,,CR7 8HU,01/01/2023,31/03/2023,,,4,0,4,4,4,Approved,24/11/2020,,,
22/02955/CEU,Enfield,25/08/2022,Completed,All Other,"Use of a single family dwellinghouse as supported living accommodation Class C2, for up to 6 residents living together as a single household with shared facilities.",,7,Holtwhites Hill,,EN2 0RP,21/11/2022,21/11/2022,,,0,1,-1,-1,-1,Approved,21/11/2022,,,
19/05870/FUL,Croydon SLA Code,13/12/2019,Completed,All Other,Erection of single storey rear extension and associated external alterations to facilitate conversion of office accommodation B1(a) to 3 bedroom dwelling (C3).,,29,Cuthbert Road,,CR0 3RB,01/04/2021,16/01/2023,,,1,0,1,1,1,Approved,06/02/2020,,,
17/06034/P3O,Lambeth,13/12/2017,Completed,Prior Approval,Prior approval for the change of use of the building from office (Use Class B1(a)) to 2 residential dwellings (Use Class C3).,163 Gleneldon Mews London SW16 2AZ,,,,,01/04/2022,31/03/2023,,,2,0,2,2,2,Approved,16/03/2018,,,
P2022/0408/FUL,Islington,28/02/2022,Completed,All Other,"Conversion of existing dwelling into 3no self-contained flats including part single, part two storey rear extensions. Associated refuse/recycling storage and amenity space",,114,Hazellville Road,London,N19 3NA,,16/03/2023,,,3,1,2,0,2,Approved,24/10/2022,,,
3166/21,Redbridge,29/07/2021,Completed,All Other,Change of use from a single dwelling house to supported living accomodation for up to 6 people. (Summry).,"2, Danehurst Gardens, Ilford, IG4 5HQ",2,Danehurst Gardens,,IG4 5HQ,11/04/2022,14/03/2023,,,1,1,0,0,0,Approved,11/08/2021,,,
221286CPE,Ealing,24/03/2022,Completed,All Other,Continued use of first and second floor as three self-contained flats (Lawful Development Certificate for an Existing Development),"1St Flr Rear Flat 127A, 1St Flr Front Flat 127B And 2Nd Flr Flat 127C",,The Broadway,Southall,UB1 1LW,01/09/2022,01/09/2022,,,3,1,2,2,2,Approved,01/09/2022,,,https://pam.ealing.gov.uk/online-applications/PLAN/221286CPE;
16/4384/FUL,Richmond upon Thames,13/12/2016,Completed,All Other,"Demolition of the existing garage and erection of a new partially sunken one-bedroom, single-storey dwelling, and provision of a new boundary wall and entrance gate.",Land Junction Of North Worple Way And Wrights Walk Rear Of,31,Alder Road,Mortlake,,26/10/2020,15/11/2022,,,1,0,1,1,1,Approved,27/10/2017,,,
20/01651/FULL1,Bromley,11/05/2020,Completed,All Other,"Conversion of existing roof space into 2 bedroom self-contained flat. Alterations to existing roof to include raising of ridge height, small front dormer window with two rooflights to front elevation. Two pitched rear dormer windows with one rear rooflight in the rear elevation and one rooflight in the flank elevation.",St Clare Court,5,Foxgrove Avenue,,BR3 5BG,21/06/2023,24/10/2022,,,1,0,1,1,1,Approved,10/01/2021,,,
21/03877/P3MA,London Borough of Lambeth,11/10/2021,Completed,All Other,"Prior Approval for the change of use of the ground floor from commercial, business and service (E) to residential (C3) to provide a single residential unit.",,130,Landor Road,,SW9 9JB,04/08/2022,13/09/2022,,,1,0,1,1,1,Approved,26/01/2022,,,
21/01240/NMC,London Borough of Lambeth,25/03/2021,Completed,All Other,Application for a non-material amendment following a grant of prior approval ref 20/02588/P3O (Application for Prior Approval for the change of use of existing offices at ground floor and first floor (Use Class B1) to 6 flats (Use Class C3).) granted on 03.12.2020.,,"41A, 45",Knight's Hill,,SE27 0HS,,15/08/2022,,,3,0,3,3,3,Approved,17/05/2021,,,
20/3707/FUL,Richmond upon Thames,26/01/2021,Completed,All Other,"Erection of 1 x residential flat with associated access, cycle and bin store.",63 Sandycombe Road Richmond TW9 2EP,,,,TW9 2EP,01/09/2022,31/03/2023,,,1,0,1,1,1,Approved,07/06/2021,,,
2021/02891/FUL,Hammersmith & Fulham,06/09/2021,Completed,All Other,"Erection of a rear roof extension; erection of a rear extension at second floor level over part of the existing back addition; installation of 3no rooflights in the front roofslope, 2no rooflights above the main flat roof at roof level and 1no rooflight above the roof of second floor rear back addition; installation of French doors with a Juliet balcony to replace the existing window at first floor level to the rear elevation; conversion of the first and second floor level into 1 x 1 bedroom and 1 x 3 bedroom self-contained flats.",,410,Fulham Palace Road,London,SW6 6HX,28/01/2022,10/08/2022,,,3,1,2,2,2,Approved,01/11/2021,,,
21/03571/FUL,Enfield,27/09/2021,Completed,All Other,Conversion of single family dwelling house into 2no. self-contained flats.,,184,Hazelwood Lane,,N13 5HJ,01/04/2022,31/03/2023,,,2,1,1,1,1,Approved,22/11/2021,,,
216631FUL,Ealing,18/11/2021,Completed,All Other,"Conversion of existing property to two self-contained units; alteration to external elevations, involving installation of windows and door to side elevation; cycle and refuse storage.",11 Dudley Road,,Dudley Road,Southall,UB2 5AR,12/10/2020,29/07/2022,,,2,1,1,1,1,Approved,05/01/2022,,,https://pam.ealing.gov.uk/online-applications/PLAN/216631FUL;
191424FUL,Ealing,25/04/2019,Completed,All Other,"Construction of detached two-bedroom bungalow with associated parking, amenity space, refuse and cycle storage",142 Islip Manor Road,142,Islip Manor Road,Northolt,UB5 5EE,21/10/2021,07/09/2022,,,1,0,1,1,1,Approved,06/09/2019,,,https://pam.ealing.gov.uk/online-applications/PLAN/191424FUL;
1205/20,Redbridge,23/04/2020,Completed,Prior Approval,Change of use of rear ground floor from shop (A1) to 1 residential unit (C3). (Summary),Development At 63,63,High Road,London,,20/08/2021,15/05/2022,,,1,0,1,1,1,Approved,17/06/2020,,,
21/00374/FUL,Newham,27/07/2021,Commenced,All Other,"Full Application for the Change of Use from a live/work unit to 1 residential unit (Use Class C3) and 1 commercial, business and/or service unit (Use Class E), except for food / drink related commerical uses.",The Lock Building,72,High Street,Stratford,E15 2QB,01/04/2022,,,,1,1,0,0,0,Approved,02/11/2021,,,
P1211.21,Havering,25/06/2021,Commenced,All Other,"Change of Use of ground floor from Use Class E(e) (Doctors Surgery) to Use Class C3 (Dwellings), single storey rear extension and conversion of roof space to habitable use to include front and rear dormers to facilitate the creation of 4 x 1-bed and 2 x 2-bed self-contained flats, with associated parking and amenity space, involving demolition of existing extensions and detached garage with external alterations, roof lights and boundary treatments",138-140 Station Lane,,(Doctors Surgery),Hornchurch,RM12 6LU,07/02/2022,,,,6,2,4,4,4,Approved,26/11/2021,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P1211.21
22/02822/LDCE,Lambeth,24/08/2022,Completed,All Other,The use of the ground floor as two self-contained flats.,,165A,Fentiman Road,,SW8 1JY,05/04/2023,05/04/2023,,,2,1,1,1,1,Approved,05/04/2023,,,
22/03443/CEU,Enfield,13/10/2022,Completed,All Other,Use of property as 2 x self-contained flats.,,79,North Circular Road,,N13 5EQ,08/12/2022,08/12/2022,,,2,1,1,1,1,Approved,08/12/2022,,,
22/01398/ELUD,Bromley,31/03/2022,Completed,All Other,Existing use of the dwelling as a 6 bedroom House in Multiple Occupation (Use Class C4) LAWFUL DEVELOPMENT CERTIFICATE (EXISTING),,173,Churchfields Road,,BR3 4QY,25/05/2022,25/05/2022,,,2,2,0,0,0,Approved,25/05/2022,,,
19/04191/FUL,London Borough of Croydon,23/09/2019,Completed,All Other,"Demolition of existing bungalow and erection of a three storey building with accommodation in the roofspace, comprising of 9 units with associated landscaping, parking, accesses as well as cycle and refuse storage.",,22,Lynne Close,,CR2 8QA,08/06/2021,27/01/2023,,,9,1,8,8,8,Approved,03/06/2020,,,
20/P4086,Merton,14/12/2020,Completed,All Other,DEMOLITION OF EXISTING PROPERTY AND ERECTION OF 9 X SELF-CONTAINED FLATS,Elm Park House,87,Robinson Road,London,,21/06/2021,08/11/2022,,,9,1,8,8,8,Approved,28/04/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=20/P4086
20/02360/FULL2,Bromley,10/07/2020,Completed,All Other,Change of use of ground floor from retail units to 1 two bedroom and 1 one bedroom flats with front terraces and landscaping.,,156,Main Road,,TN16 3BA,13/10/2021,12/04/2022,,,2,0,2,2,2,Refused,11/11/2020,,,
3481/20,Redbridge,23/10/2020,Completed,All Other,"Demolish bungalow. Erection of two 3 x bedroom semi-detached dwelling houses with associated car parking, cycle storage, refuse storage and amenity space. (Summary). (AMENDED)",,22,Beattyville Gardens,Barkingside,IG6 1JW,26/05/2021,26/01/2023,,,2,1,1,1,1,Approved,24/12/2020,,,
14/02155/OUTM33,Bexley,29/08/2019,Completed,All Other,"Details of reserved matters being access, appearance, landscaping, layout and scale for Parcel 13 to provide x13 dwellings and associated works including internal road network and associated highway works, landscaping, informal open space, car and cycle parking together with associated works pursuant to planning permission 14/02155/OUTM",Erith Quarry Fraser Road Erith Kent,,Fraser Road,,DA8 1QU,01/12/2020,01/04/2023,,,13,0,13,13,13,Approved,01/07/2020,,,
19/P2072,Merton,20/05/2019,Completed,All Other,ERECTION OF SECOND FLOOR EXTENSION ABOVE SHOPS TO CREATE 2 x SELF-CONTAINED FLATS,Former,2B,Gladstone Road,Wimbledon,,01/11/2021,01/11/2022,,,2,0,2,2,2,Approved,10/10/2019,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=19/P2072
72704/APP/2017/1068,Hillingdon,,Completed,All Other,"Proposed demolition of the existing garage blocks and erection of 6 houses with rear dormers, parking spaces, all associated external works and changes to the front and rear gardens of 13 Nelson Road to widen the existing access.",6-16,6-16,Nelson Road,Uxbridge,UB10 0PU,14/03/2019,07/02/2023,,,6,0,6,6,6,Approved,18/08/2017,,,
221308CPE,Ealing,25/04/2022,Completed,All Other,Continued use of existing house as 3 self-contained flats (Lawful Development Certificate for an Existing Use),66 Eccleston Road,,Eccleston Road,London,W13 0RL,18/10/2022,18/10/2022,,,3,1,2,2,2,Approved,18/10/2022,,,https://pam.ealing.gov.uk/online-applications/PLAN/221308CPE;
P0002.21,Havering,04/01/2021,Completed,All Other,Two storey side extension to allow for conversion of two storey dwelling into 2 x 3-bed semi-detached bungalows with habitable roof space.,42 Keats Avenue,,Romford,,RM3 7AX,31/03/2022,31/03/2023,,,2,1,1,1,1,Approved,19/02/2021,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0002.21
19/03539/FUL,London Borough of Croydon,26/07/2019,Completed,All Other,"Demolition of a single-family dwelling and erection of a one 3 and 4-storey block containing 7 flats and 2 houses with associated access, car parking, cycle and refuse storage.",,105,Woodcote Grove Road,,CR5 2AN,08/01/2021,06/03/2023,,,9,1,8,8,8,Approved,06/02/2020,,,
19/00941/FULM,London Borough of Bexley,25/04/2019,Completed,All Other,"Demolition of existing buildings, rebuilding of the existing Barn to provide 35 residential units (Use Class C3) as Affordable Homes (Shared Ownership and Affordable Rent) comprising 22 x 2 bed flats, 1 x 2 bed house, 7 x 3 bed houses and 5 x 4 bed houses and provision of car parking, cycle parking, landscaping and associated infrastructure.",Land East Of Maiden Lane Crayford Dartford Kent DA1 4LX,,,,,,31/07/2022,,,35,0,35,35,35,Approved,10/03/2020,,,
HGY/2020/0158,Haringey,03/01/2020,Commenced,All Other,Demolition of existing buildings and erection of a five-storey building (plus basement) comprising of a retail unit at ground and basement levels and nineteen residential units above; and associated landscaping and the provision of an outdoor children's p,"300-306, West Green Road, London, N15 3QR",300,,,,16/03/2022,,,,38,8,30,30,1,Refused,14/07/2020,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GGBnAAO
22/02086/LE,London Borough of Croydon,18/05/2022,Completed,All Other,Use of the ground-floor flat as two 1-bedroom flats (existing use).,,48,Crescent Way,Norbury,SW16 3AJ,06/07/2022,06/07/2022,,,2,1,1,1,1,Approved,06/07/2022,,,
2021/1437,Wandsworth,26/03/2021,Completed,All Other,Erection of single storey ground floor extension to the rear of the property and minor alterations within front lightwell and side elevation associated with the conversion of the lower ground to 1 x 1 bed and 1 x 2 bed residential dwellings.,,19,Melrose Road,,SW18 1ND,09/03/2022,18/01/2023,,,2,1,1,1,1,Approved,28/07/2021,,,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2021/1437
21/01819/FULL,Westminster,06/04/2021,Completed,All Other,"Creation of rear basement lightwell, replacement fenestration to rear facade including creation Juilet balcony at rear ground floor level. Change of use of basement from office to residential (Class C3). Internal alterations including the removal and addition of partitions. (Linked to 21/01820/LBC)",Ground Floor,3,Hyde Park Place,,W2 2LH,21/05/2021,16/08/2022,,,1,0,1,1,1,Approved,21/05/2021,,,
