LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
P0047.22,Havering,13/01/2022,Completed,All Other,Retention of 3 flats at first floor level above clubhouse restaurant.,CRANHAM GOLF COURSE,,ST MARYS LANE,,RM14 3NU,13/01/2022,13/01/2022,,,6,0,6,6,6,Refused,12/04/2022,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0047.22
21/00707/LDCE,London Borough of Lambeth,22/02/2021,Completed,All Other,Certificate of Lawfulness (existing) with respect to the use of the property as 2 self-contained flats.,,29,Hambro Road,,SW16 6JD,12/04/2021,12/04/2021,,,2,1,1,1,1,Approved,12/04/2021,,,
P/4683/20,Harrow,23/12/2020,Completed,All Other,Change of use of surgery (Use Class E) to two bed dwellinghouse (Use Class C3),,71,Elm Park,Stanmore,HA7 4AU,08/10/2021,31/03/2022,,,1,0,1,1,1,Approved,13/09/2021,,,http://site.com?appref=P/4683/20-or-1111961
P2021/0256/COL,Islington,28/01/2021,Completed,All Other,"This property is in relation to a studio flat situated on the first floor at 40 Danbury Street, London, N1 8JU - known as Flat 29.",Flat 29,,Danbury Street,London,N1 8JU,01/04/2022,01/04/2022,,,1,0,1,1,1,Comment Issued,09/04/2021,,,
18/00650/FUL,London Borough of Barking and Dagenham,19/04/2018,Completed,All Other,Erection of 20 two bedroom dwellings to provide temporary accommodation (sui generis).,Land Rear Of,75 - 77,WIVENHOE ROAD,,,04/03/2021,20/09/2021,,,20,0,20,20,20,Approved,13/11/2018,,,/planning/index.html?fa=getApplication&id=16222
DM2019/02123,London Borough of Sutton,28/01/2020,Completed,All Other,Erection of an infill two storey dwelling house with bin and cycle storage. Alteration to the fenestration to no.4 to create a new front entrance.,,6,St James Road,,SM5 2DU,22/03/2021,16/02/2022,,,1,0,1,1,1,Approved,24/03/2020,,,
71582/APP/2019/2584,Hillingdon,30/08/2019,Completed,All Other,"Deed of Variation to Section 106 Schedule 1 (Affordable Housing)associated with planning permission ref: 71582/APP/2016/4582, dated 31-08-17 (as varied under DoV ref: 71582/APP/2018/2871 dated 17/7/19) (Demolition of existing buildings and redevelopment to provide 86 residential units in three buildings of 4-6 storeys with private balconies together with one three-bed dwelling, Class A1/A2 or A3 unit, associated car parking at basement and surface level, cycle parking, communal amenity areas, landscaping, improved access and relocated sub-station) to change the tenure of the approved dwellings to a 100% affordable development.",Land Rear of 2-24,Land Rear of 2-24,HORTON ROAD,West Drayton,UB7 8EN,09/07/2018,09/07/2021,,,87,0,87,87,87,Approved,18/12/2019,,,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=71582/APP/2019/2584
2021/02774/FUL,London Borough of Hammersmith and Fulham,01/09/2021,Completed,All Other,"Continued use of property as 3no. one bedroom self-contained residential flats (Class C3); erection of first floor rear extension, over part of the existing back addition; installation of 2no. rooflights in the front roofslope; and provision of internal cycle and refuse stores (part retrospective).",11 Royal Parade Dawes RoadLondonSW6 7RE,,,,,,17/02/2022,,,3,0,3,3,3,Approved,03/12/2021,,,
165959FUL,Ealing,08/12/2016,Commenced,All Other,"Construction of two storey semi-detached houses (partial excavation) with associated car parking, vehicle crossovers, cycle storage, refuse storage, landscaping and amenity space (following demolition of bungalow and outbuildings)",85,85,Greenford Gardens,Greenford,UB6 9NA,09/04/2018,,,,2,1,1,-1,-1,Approved,01/02/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/165959FUL;
17/6481/FUL,London Borough of Barnet,16/10/2017,Completed,All Other,"Demolition of existing dwellinghouse and erection of 3no dwellinghouses with rooms in roofspaces and basement levels. Provision of amenity space, 3no car parking spaces and refuse and recycling storage",,68,Friern Barnet Lane,Friern Barnet,N11 3NB,,24/05/2021,,,3,1,2,2,2,Approved,18/12/2017,,,
HGY/2020/2204,Haringey,17/08/2020,Completed,All Other,Certificate of lawfulness for the existing use of the property as five self-contained flats,"53A, Turnpike Lane, London, N8 0EE",,,,,,12/10/2021,,,5,1,4,4,4,Approved,09/10/2020,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GIapAAG
21/01606/LDCE,London Borough of Lambeth,21/04/2021,Completed,All Other,Application for a Certificate of Lawful Development (Existing) with respect to use of part ground and first floor area (edged in orange in 'Exhibit B') as a self-contained dwelling (Use Class C3).,,1C,Gipsy Road,,SE27 9TD,16/06/2021,16/06/2021,,,1,0,1,1,1,Approved,16/06/2021,,,
2021/1340,Hackney,30/04/2021,Completed,All Other,The amalgamation of flats 63 and 65 Castlewood Road to create a 4 bedroom larger family unit,,63,CASTLEWOOD ROAD,HACKNEY,N16 6DJ,15/11/2021,15/11/2021,,,1,2,-1,-1,-1,Approved,24/06/2021,,,/planning/index.html?fa=getApplication&id=70243
21/01118/CLE,London Borough of Newham,04/05/2021,Completed,All Other,"Application for a Lawful Development Certificate for the existing use of the upper floors of the building (1st, 2nd, 3rd) as five self-contained residential flats.",,132,Green Street,Forest Gate,E7 8JQ,,31/03/2022,,,5,5,0,0,0,Approved,29/06/2021,,,
20/00351/FUL,London Borough of Bexley,02/03/2020,Completed,All Other,Change of use from residential dwelling (Class C3) to a children's home (Class C2).,,20,Victoria Street,,DA17 5LN,01/04/2022,01/04/2022,,,0,1,-1,-1,-1,Approved,21/04/2020,,,
21/AP/0620,London Borough of Southwark,23/02/2021,Completed,All Other,"Certificate of lawful development (existing) for the continued use of Flat 1, 19 Blue Anchor Lane as a single residential dwelling (Use Class C3)",Flat 119 Blue Anchor LaneLondonSouthwarkSE16 3UL,,,,,,20/04/2021,,,1,0,1,1,1,Approved,25/06/2021,,,
15/P3876,Merton,09/11/2015,Completed,All Other,CONVERSION OF ROOFSPACE INTO 2 ONE BEDROOM SELF-CONTAINED FLATS INCLUDING ALTERATIONS AND EXTENSIONS TO ROOF,Flat 11,Bushey Mansions,Grand Drive,Raynes Park,SW20 9DH,10/05/2019,01/07/2021,,,2,0,2,2,2,Approved,23/05/2016,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=15/P3876
19/06016/FUL,London Borough of Croydon,24/12/2019,Completed,All Other,"Conversion of an existing house into 2 flats, 1 two bed and 1 three bed and alterations, including the front porch and creation of a flat roof to the single storey rear outrigger for a first floor terrace/balcony area for amenity space. (Amended)",,71,Leander Road,,CR7 6JZ,01/12/2021,22/03/2022,,,2,1,1,1,1,Approved,03/04/2020,,,
22/0375/ES191,Richmond,04/02/2022,Completed,Prior Approval,"Use of the property as a self-contained dwelling at lower ground floor, and a self-contained dwelling contained across ground, 1st and 2nd floors",,14,Mount Ararat Road,,TW10 6PA,29/03/2022,29/03/2022,,,2,3,-1,-1,-1,Approved,29/03/2022,,,
2021/1478,Hackney,20/05/2021,Completed,All Other,Existing use of the property as 4 self-contained flats,,132,BETHUNE ROAD,HACKNEY,N16 5DS,20/01/2022,21/01/2022,,,4,1,3,3,3,Approved,20/01/2022,,,/planning/index.html?fa=getApplication&id=70509
18/P3673,Merton,01/10/2018,Completed,All Other,ERECTION OF A SINGLE STOREY DWELLINGHOUSE,164,166,Durham Road,Raynes Park,SW20 0DG,01/10/2020,01/04/2022,,,1,0,1,1,1,Approved,10/12/2018,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=18/P3673
20/P3071,Merton,24/09/2020,Completed,All Other,"Use of building as one, 1 bedroom residential unit, together with associated external alterations and amenity space",Land To The Rear Of 25 And 27 Landgrove Road,25,Strathearn Road,Wimbledon,,10/08/2021,10/08/2021,,,1,0,1,1,1,Approved,10/08/2021,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=20/P3071
21/4488/191,London Borough of Barnet,13/08/2021,Completed,All Other,Use of existing dwelling as 2no self contained flats,,15,Parkhurst Road,New Southgate,N11 3EN,08/10/2021,08/10/2021,,,2,1,1,1,1,Refused,08/10/2021,,,
20/03419/FUL,London Borough of Lambeth,15/10/2020,Completed,All Other,"Erection of rear mansard roof extension to create a residential 2 bed unit with roof terrace, installation of front and side roof lights and provision of cycle and refuse storage.","37 - 42 Aigburth Mansions, Mowll Street",,DEVELOPMENT CONTROL PSEUDO STREET,,SW9 0EP,,31/03/2022,,,1,0,1,0,1,Approved,16/06/2021,,,
19/01587/FULL,Westminster,04/03/2019,Completed,All Other,Amalgamation of two residential flats (90 and 90A) into a self contained flat (Class C3); replacement of two windows to the lightwells at sixth floor level with steel casement windows with receded privacy glass to one; and reglazing of existing headlights.,Flat 90 3 Whitehall Court London SW1A 2EL,,,,,03/12/2019,18/10/2021,,,1,2,-1,-1,-1,Approved,11/04/2019,,,
21/02240/FUL,London Borough of Lambeth,18/06/2021,Completed,All Other,Amalgamation of Flat A (Ground Floor) and Flat B (Upper Levels); erection of a rear dormer roof extension with 3nos front rooflights; replacement slim-lite double-glazed timber-framed windows throughout; alterations to front elevation fenestration and rear boundary treatment.,,37,Helix Gardens,,SW2 2JL,25/09/2021,25/09/2021,,,1,2,-1,-1,-1,Approved,03/09/2021,,,
HGY/2019/2131,Haringey,19/07/2019,Completed,All Other,Roof extension comprising construction of rear dormer and insertion of 3 No rooflights to front roofslope to facilitate conversion of loftspace into habitable use to convert existing first floor residential unit into 2 self contained 1-bedroomed residenti,"Flat 2, 72, Lansdowne Road, London, N17 9XL",Flat 2 72,,,,,01/03/2022,,,1,0,1,1,1,Approved,13/09/2019,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GKfQAAW
19/1532/PNO,Barnet,03/04/2019,Completed,Prior Approval,Change of use of B1 office to 4no self contained flats,"Beauchamp Court, Unit 6",10,Victors Way,,EN5 5TZ,01/08/2020,15/06/2021,,,4,0,4,4,4,Approved,14/05/2019,,,
3223/20,Redbridge,27/10/2020,Completed,All Other,First floor rear extension. Extension to existing rear dormer. Subdivision of first floor and loft to contain two self-contained flats with associated bike storage and waste storage space. Internal alterations. Alterations to fenestrations. (Summary).,,15A,Woodford Avenue,Ilford,IG2 6UF,20/07/2021,13/11/2021,,,2,1,1,1,1,Approved,18/12/2020,,,
2020/4230/P,Camden,16/09/2020,Completed,Prior Approval,"Change of use of rear part of ground floor from pawnbrokers (Class A2) to residential (Class C3) accessed from Palmerston Road, plus associated external works including the installation of 4 windows, 1 door and 1 rooflight.",,306,Kilburn High Road,London,NW6 2DB,01/04/2021,29/07/2021,,,1,0,1,1,1,Approved,12/11/2020,,,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2020/4230/P
19/01754/FUL,Lambeth,15/05/2019,Completed,All Other,"Redevelopment of site with the erection of a part 3, part 5 storey building to provide 1 maisonette and 6 self-contained flats, together with provision of cycle/refuse storages, landscaping and boundary treatment.",Rear Of 341 - 343 Norwood Road,,DEVELOPMENT CONTROL PSEUDO STREET,,SE27 9BQ,20/04/2020,31/07/2021,,,7,0,7,0,7,Approved,22/01/2021,,,
18/00555/FUL,London Borough of Barking and Dagenham,05/04/2018,Completed,All Other,Erection of a 5 storey building to provide ground floor community space and artists workspace and 12 dwellings above dedicated for artists.,A House For Artists,36 - 40,LINTON ROAD,Barking,,18/08/2021,14/02/2022,,,12,0,12,12,12,Approved,24/09/2018,,,https://online-befirst.lbbd.gov.uk/planning/index.html?fa=getApplication&id=15941
17/05399/FUL,Croydon,24/01/2018,Completed,All Other,"Demolition of existing buildings ; Erection of a three storey building comprising 6 one bedroom, and 3 two bedroom flats and a two bedroom detached house ; provision of associated parking, provision of refuse and cycle storage",,,"Beulah Road, Thornton Heath",,CR7 8JE,01/03/2021,19/01/2022,,,10,0,10,10,10,Approved,24/07/2020,,,
21/00507/FUL,London Borough of Croydon,05/02/2021,Completed,All Other,"Alterations, including the erection of single storey rear extension and conversion of single dwelling into two self-contained apartments with associated amenity, cycle and refuse storage",,31,Lenham Road,,CR7 8QT,06/11/2021,15/02/2022,,,2,1,1,1,1,Approved,31/03/2021,,,
P2018/4232/FUL,Islington,10/01/2019,Completed,All Other,"Conversion of existing single dwelling to provide 2no. self-contained flats (1 x 5bed/10person and 1 x 2bed/4person), and erection of a rear lower ground floor extension and rear ground floor terrace with staircase to garden.",,39,Hillmarton Road,London,,01/04/2021,07/07/2021,,,2,1,1,1,1,Approved,20/05/2019,,,
20/P0941,Merton,05/03/2020,Completed,All Other,"DEMOLITION OF EXISTING BUILDING AND ERECTION OF A REPLACEMENT TWO STOREY DETACHED HOUSE WITH ACCOMMODATION IN THE ROOF LEVEL AND BASEMENT, FORMATION OF A NEW VEHICLE ACCESS TO COPSE HILL AND A NEW FRONT BOUNDARY WALL.",,17A,Copse Hill,Wimbledon,SW20 0NB,29/06/2020,01/06/2021,,,1,1,0,0,0,Approved,02/10/2020,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=20/P0941
18/2235/VRC,Richmond,16/08/2018,Completed,All Other,Removal of Condition U35386 (Residential-Ancillary Accommodation) and vary condition U35387 (Mixed use A4/C1) of planning permission 17/2301/FUL to exclude the reference to the stable block.,Jolly Coopers 16 High Street Hampton TW12 2SJ,,,,,01/10/2019,01/08/2021,,,1,1,0,0,0,Approved,25/09/2018,,,
2021/3563,Hackney,08/12/2021,Completed,All Other,Existing use of the rear section of the premises as two self-contained flats (use class C3).,Brooksbys Walk,80a,BROOKSBYS WALK,HACKNEY,E9 6DA,02/02/2022,02/02/2022,,,2,0,2,2,2,Approved,02/02/2022,,,/planning/index.html?fa=getApplication&id=72051
P0028.19,Havering,07/01/2019,Completed,All Other,"Reconstruction and enlargement of former barn to create a residential dwelling, fence and gates",Lower Park Farm,Lower Park Farm,Lodge Lane,,RM5 2HX,16/07/2021,16/07/2021,,,1,0,1,1,1,Approved,28/08/2019,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0028.19
2021/0633,Hackney,26/02/2021,Completed,All Other,Certificate of Lawfulness for the use of the existing basement as a residential flat (Use-class C3),Flat 11,240b,AMHURST ROAD,HACKNEY,N16 7UL,05/05/2021,06/05/2021,,,1,0,1,1,1,Approved,23/04/2021,,,/planning/index.html?fa=getApplication&id=69393
P2020/2403/COL,Islington,09/09/2020,Completed,All Other,Existng use of a self-contained flat for residential accomodation.,Flat 2,,Thornhill Road,London,N1 1JR,01/04/2022,01/04/2022,,,1,0,1,1,1,Comment Issued,13/11/2020,,,
20/02438/FUL,London Borough of Newham,02/12/2020,Completed,All Other,"A terrace of mews houses comprising 5no. Houses and 4no. Apartments at the end of Radlett Close facing the southern side of Atherton Mews. The proposals include a total of 15 car parking spaces and associated landscaping, refuse and cycle storage.",Development Site,,Radlett Close,Forest Gate,E7 9JF,,31/03/2022,,,9,0,9,9,9,Approved,23/02/2021,,,
194170,Waltham Forest,30/01/2020,Completed,All Other,Conversion of a 4-bedroom flat into 2 x one bedroom flats. Alterations to fenestration to rear elevation.,"749a High Road Leytonstone, Leytonstone, London, E11 4QS",749a,,,,01/01/2022,20/03/2022,,,2,1,1,1,1,Approved,17/03/2021,,,
