LPA Number,Borough,Valid date,Status,Application type,Description,Site name,Site number,Street name,Locality,Postcode,Actual commencement date,Actual completion date,Total number of proposed residential units,Total number of existing residential units,Units Proposed,Units Lost,Net Units,Net units with commencement date,Net units with completion date,Decision,Decision date,Appeal decision,Appeal decision date,URL planning application
162587FUL,Ealing,03/06/2016,Completed,All Other,"Conversion of the existing building from two dwellinghouses into eight self-contained flats; erection of part single, part two storey side/rear extension with a basement; provision of cycle and refuse storage.",40-42 Castlebar Road,40-42,Castlebar Road,London,W5 2DD,05/07/2017,08/03/2019,,,8,2,6,6,6,Approved,05/05/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/162587FUL;
161514FUL,Ealing,22/04/2016,Completed,All Other,Change of use from Hotel (Use class C1) to HMO (Use class Sui Generis); and alterations to existing outbuilding (Part-Retrospective Application),354-356,354-356,Uxbridge Road,Acton,W3 9SL,01/01/2018,29/11/2019,,,1,0,1,1,1,Approved,13/11/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/161514FUL;
DC14/087333,Lewisham,,Completed,All Other,"Approval of reserved matters for Phase 4, pursuant to Condition 30 (i-iii) relating to Design of the Buildings, External Appearance and Landscaping, of the outline planning permission DC/14/87335 dated 28/10/2014, for the development of the Heathside and Lethbridge Estates, Blackheath Hill and Lewisham Road SE10, to provide (Phases 2-6) for up to 512m2 of retail floorspace, 768m2 of community floorspace, an energy centre and 1054 residential units in buildings ranging from 3 to 17 storeys in height, together with car and cycle parking, associated highway infrastructure, public realm works and provision of open space and detailed planning permission (Phase 1) for the redevelopment of land fronting onto Blackheath Hill for 138 residential units in buildings ranging from 4 to 7 storeys in height, together with car and cycle parking, associated highway infrastructure, public realm works and provision of open space.",Heathside and Lethbridge Estates phase 4,Heathside and Lethbridge Estates phase 4,Blackheath Hill,,SE10,01/12/2015,10/11/2018,,,236,0,236,236,236,Approved,08/12/2014,,,
HGY/2019/0487,Haringey,30/01/2019,Completed,All Other,Certificate of Lawfulness for existing use as three self-contained flats,"78, Bruce Grove, London, N17 6UZ",78,,,,25/02/2019,25/02/2019,,,3,0,3,3,3,Approved,25/02/2019,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GIoYAAW
16/04910/FULL1,Bromley Custodian Code,24/10/2016,Completed,All Other,Demolition of the existing four bedroom detached dwelling and redevelopment of the site to provide 6no. two bedroom apartments & 1 bedroom unit,Upfield,,Hillbrow Road,,BR1 4JL,,01/10/2018,,,7,1,6,6,6,Approved,20/01/2017,,,
15/P3366,Merton,02/10/2015,Completed,All Other,DEMOLITION OF EXISTING 2 x HOUSES AND ERECTION OF 4 x SEMI DETACHED HOUSES WITH ASSOCIATED LANDSCAPING,28 and 30,28,Ridgway Place,Wimbledon,SW19 4EP,14/11/2016,18/01/2019,,,4,2,2,2,2,Approved,02/08/2016,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=15/P3366
2018/0674/P,Camden,15/05/2018,Completed,All Other,Use of basement level as 1 x studio flat (Class C3).,Basement Flat,,154 Royal College Street,London,NW1 0TA,,09/08/2018,,,1,0,1,1,1,Approved,09/08/2018,,,
15/03764/FULL,Westminster,21/01/2017,Completed,All Other,"Excavation of a basement extension, demolition of the existing first floor and erection of a first and second floor level extension, erection of new kitchen extract duct and installation of mechanical plant at roof level within an enclosure. Use of extended building as a restaurant (Class A3) at basement and ground floor levels and as four residential flats (Class C3) on the upper floors.",3,3,Circus Road,,NW8 6NX,16/08/2017,09/02/2019,,,4,0,4,4,4,Approved,28/02/2017,,,
163193FUL,Ealing,29/06/2016,Completed,All Other,"Construction of single storey rear extension to accomodate a one bedroom self-contained flat with associated boundary treatment, amenity space and refuse storage (following demolition of double garages)",174 South Ealing Road,174,South Ealing Road,London,W5 4QL,18/05/2017,30/07/2018,,,1,0,1,1,1,Approved,09/11/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/163193FUL;
181151NMA,Ealing,07/03/2018,Completed,All Other,"Application for a non-material amendment (under Section 96A) to Phase 1B of planning permission ref. PP/2013/3242 dated 24/04/2015 for: "Demolition of 156 existing residential units and other associated structures; the retention of 30 existing residential units and the construction of 287 new residential units in six apartment buildings between four and eight storeys high and two and three storey houses comprising 46 one-bedroom, 71 two-bedroom and 10 three-bedroom flats and 39 two-bedroom, 89 three-bedroom, 27 four-bedroom and five five-bedroom houses; 70sq.m floor space in retail use (A1 Use Class) and 280sq.m floor space in community use (D1 Use Class); refuse and recycling facilities; bicycle storage facilities; 235 car parking spaces; landscaping including new public open space and children's play space, associated public realm and highways works. This application constitutes a Departure from the Local Plan." Amendment consists of changing the tenure of ten dwellings (Plots 252, 254, 256, 257, 258, 260, 261, 265, 268, and 270) in Block D of Phase 1B.",Phase 1B,Phase 1,Havelock Road,Southall,UB2 4NY,15/08/2016,14/02/2019,,,10,10,0,0,0,Approved,31/07/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/181151NMA;
184141,Waltham Forest,17/12/2018,Completed,All Other,Lawful Development Certificate (Existing)-Use of property as 2 bedroomflat at first floor.,58,58,CHINGFORD ROAD,Walthamstow,,07/02/2019,07/02/2019,,,1,0,1,1,1,Approved,07/02/2019,,,https://builtenvironment.walthamforest.gov.uk/planning/index.html?fa=getApplication&id=14851
184537CPE,Ealing,04/10/2018,Completed,All Other,Continued use of outbuilding as a two bedroom flat (Lawful Development Certificate for an Existing Use),4 Raynor Close,4,Raynor Close,Southall,UB1 1RN,28/11/2018,28/11/2018,,,1,0,1,1,1,Approved,28/11/2018,,,https://pam.ealing.gov.uk/online-applications/PLAN/184537CPE;
15/12787/FUL,Kingston,,Completed,All Other,"Erection of part two, part seven to nine storey building in south-east corner of gasholder site to provide 109 residential units, vehicular access and basement car parking, gym and relocated entrance lobby to development. This application seeks amendments to the resubmission of part of gasholder site granted planning permission ref. 14/12215/FUL. 13 extra residential units now proposed to provide total of 328 units on whole gasholder site by amending south-eastern corner from five/ six/ seven storeys to two/ seven/ eight/ nine storeys. Main changes: Setback of seven and eight storey elements; provision of additional private amenity space; reduced extra units; increased size of units.",South East Corner (Cores 03&04)GAS HOLDER SITE,South East Corner (Cores 03&04)GAS HOLDER SITE,KINGSGATE ROAD,,KT2 5BP,04/01/2016,07/09/2018,,,109,0,109,109,109,Approved,30/10/2015,,,
19/00215/CLEUD,Westminster,25/01/2019,Completed,All Other,"Use of third floor as three self-contained flats - Flats C1, D and D1.",,15,Cleveland Square,,W2 6DG,21/03/2019,21/03/2019,,,3,3,0,0,0,Approved,21/03/2019,,,
18/P0216,Merton,,Completed,All Other,DEMOLITION OF EXISTING HOUSE AND ERECTION OF NEW RESIDENTIAL BUILDING COMPRISING 5 x FLATS,,,"Kingston Road, Wimbledon",,SW19 1JW,27/03/2018,31/01/2019,,,5,1,4,4,4,Completed,27/02/2018,,,
17/00334/FUL,London Borough of Barking and Dagenham,27/02/2017,Completed,All Other,Erection of 3 storey building to provide shop and garages on ground floor with 2 two bedroom flats above.,Land Adjacent To,757,BECONTREE AVENUE,Dagenham,,01/03/2018,01/04/2019,,,2,0,2,2,2,Approved,28/07/2017,,,https://online-befirst.lbbd.gov.uk/planning/index.html?fa=getApplication&id=17763
PP/2015/2742,Ealing,22/05/2015,Completed,All Other,"Conversion of two self-contained flats into a single family dwelling house; excavation to provide a basement level with associated lightwell; single storey rear and side/rear extension, front extension, first floor level balustrading, installation of ground floor level window to front elevation; internal and external alterations",13,13,Marlborough Crescent,London,W4 1HE,17/04/2018,01/04/2019,,,1,2,-1,-1,-1,Approved,21/01/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/2742;
PP/2015/3643,Ealing,24/07/2015,Completed,All Other,"Construction of three buildings (1 x four storey, 1 x five storey and 1 x six storey) to provide 51 residential units (17 x 1 bed, 27 x 2 bed, 6 x 3 bed and 1 x 4 bed) together with 27 car parking spaces, associated landscaping",Former Webbs Garden Centre,Former Webbs Garden Centre,Hanger Lane,London,W5 3HJ,01/06/2017,29/03/2019,,,51,0,51,51,51,Approved,28/09/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/3643;
164993FUL,Ealing,28/09/2016,Completed,All Other,Part first floor rear extension and second floor extension to provide two self-contained flats (2 x 2 bed); alterations to the rear elevation fenestration.,139,139,Uxbridge Road,Hanwell,W7 3SZ,18/09/2017,19/09/2018,,,2,0,2,2,2,Approved,14/11/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/164993FUL;
171429FUL,Ealing,29/03/2017,Completed,All Other,"Extension at second floor level to provide 5 x additional self-contained residential units (2 x 1 bed and 3 x 2 bed) with associated car parking, cycle storage and refuse storage provision.",Research House,Research House,Fraser Road,Greenford,UB6 7AQ,01/10/2017,01/06/2018,,,5,0,5,5,5,Approved,19/05/2017,,,https://pam.ealing.gov.uk/online-applications/PLAN/171429FUL;
3318/18,Redbridge,09/08/2018,Commenced,All Other,Change of use from offices (B1(a)) to 2 x 3 bedroom dwelling houses (C3). (Summary),68-70,68-70,Wanstead Lane,Ilford,IG1 3SE,12/12/2018,,,,2,0,2,2,2,Approved,03/10/2018,,,
161327FUL,Ealing,18/04/2016,Completed,All Other,"Alteration and conversion of the existing two storey side extension to provide a two bed self-contained residential dwellinghouse, together with a single storey side infill extension and the conversion of the existing garage to habitable accommodation.",67,67,Cornwall Avenue,Southall,UB1 2TE,01/08/2018,08/03/2019,,,1,0,1,1,1,Approved,06/06/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/161327FUL;
163443FUL,Ealing,11/07/2016,Completed,All Other,"Extension to existing garage (involving conversion to habitable use) to accommodate one self-contained residential unit (1x1 bedroom) with associated access, cycle parking and refuse storage.",35,35,Junction Road,Ealing,W5 4XP,01/06/2017,01/06/2018,,,1,0,1,1,1,Approved,21/09/2016,,,https://pam.ealing.gov.uk/online-applications/PLAN/163443FUL;
18/06224/FUL,London Borough of Croydon,08/01/2019,Completed,All Other,Retrospective application for temporary conversion of single dwellinghouse to one x 1 bedroom flat and one x 5 bedroom flat,,28,Maberley Road,Upper Norwood,SE19 2JA,,05/03/2019,,,2,1,1,1,1,Approved,05/03/2019,,,
4956/18,Redbridge,21/12/2018,Commenced,All Other,Change of use of stewards flat (C3) to storage area for leisure facility (D2). (Summary),Old Bancroftians R F C,Old Bancroftians R F C,Buckhurst Way,Buckhurst Hill,IG9 6JD,18/02/2019,,,,0,1,-1,-1,-1,Approved,14/02/2019,,,
HGY/2019/0346,Haringey,01/02/2019,Completed,All Other,Certificate of lawfulness for use as property as residential (Use Class C3),"Flat 3, 12, Overbury Road, London, N15 6RH","Flat 3, 12",,,,29/03/2019,29/03/2019,,,1,0,1,1,1,Approved,29/03/2019,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GF1dAAG
19/0671/RCU,London Borough of Barnet,07/02/2019,Completed,All Other,Use as 2no self-contained flats,,271,Cricklewood Lane,Cricklewood,NW2 2JJ,,01/04/2019,,,2,0,2,2,2,Approved,01/04/2019,,,
17/00963/FULL1,Bromley,,Completed,All Other,"Demolition of existing dwelling and replacement 5 bedroom detached dwelling with integral garage, basement, raised terrace and associated landscaping",11a,11a,Heathfield,Chislehurst,BR7 6AF,04/02/2019,04/02/2019,,,1,1,0,0,0,Approved,24/04/2017,,,
PP/2015/4924,Ealing,01/09/2015,Completed,All Other,"Single storey rear extension to existing doctors surgery, conversion of first floor from medical facility to 1x1 bedroom self-contained flat; external alterations to side elevation involving replacement doors and glass roof.",147,147,Broadway,West Ealing,W13 9BE,11/07/2017,11/07/2018,,,1,0,1,1,1,Approved,27/10/2015,,,https://pam.ealing.gov.uk/online-applications/PLAN/PP/2015/4924;
HGY/2019/0344,Haringey,01/02/2019,Completed,All Other,Certificate of lawfulness for use as property as residential (Use Class C3),"Flat 1, 12, Overbury Road, London, N15 6RH","Flat 1, 12",,,,27/03/2019,27/03/2019,,,1,0,1,1,1,Approved,27/03/2019,,,https://londonboroughofharingey.force.com/pr/s/planning-application/a0i8d000002GJOqAAO
P2014/4896/FUL,Islington,05/12/2014,Completed,All Other,"Erection of a third floor mansard roof extension to create one x 1-bedroom flat, internal communal stairwell alterations, installation of two No. obscure glazed windows on side elevation at first and second floor level, installation of obscured glazed balustrades at first floor rear flat roof and creation of rear communal roof terrace, rear wall alterations to existing Flat B at first floor level and external alterations and demolitions.",,166 - 168,Essex Road,London,,13/08/2015,01/10/2018,,,1,0,1,1,1,Approved,13/07/2015,,,
HGY/2015/1956,Haringey,,Completed,All Other,Demolition of existing 5 terrace dwelling houses and their replacement with 6 terrace dwelling houses including associated landscaping and parking,Connaught House,5-9 Connaught House,Connaught Gardens,,N10 3LH,31/03/2017,10/11/2018,,,6,5,1,1,1,Approved,13/11/2015,,,
15/P0377,Merton,29/01/2015,Completed,All Other,ERECTION OF MIXED USE BLOCK COMPRISING RETAIL (A1) OR (CAFE/RESTAURANT) A3 AT GROUND FLOOR (170 SQ.M) WITH 15 SELF-CONTAINED FLATS (5 X 1 BEDROOM AND 10 X 2 BEDROOM) ABOVE IN A SIX STOREY BLOCK WITH A STAIRWELL OVERRUN AT ROOF LEVEL AND 3 (3 BEDROOM) TOWN HOUSES ARRANGED ON 3 FLOORS WITH STAIRWELL AT ROOF LEVEL PROVIDING ACCESS ONTO AN AMENITY DECK.,Car Park,1,Milner Road,Wimbledon,SW19 3AA,01/03/2016,15/06/2018,,,18,0,18,18,18,Approved,23/07/2015,,,http://planning.merton.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=15/P0377
P2016/2994/S73,Islington,27/07/2016,Commenced,All Other,"Application under Section 73 (minor material amendments) to hybrid planning permission P2013/1089/FUL dated 26/08/2014 for the "demolition of existing buildings and comprehensive redevelopment of the site with full planning permission sought for all elements (other than Block 9 which is submitted in outline with appearance reserved) for 4 blocks ranging from 7 to 9 storeys plus 2 towers of 42 storeys (up to 155m) and 36 storeys (up to 137m) providing up to 995 residential units, commercial floorspace (Class B1) up to 7,600 sqm, affordable workspace (Class B1), relocated data centre, flexible retail/financial and professional services/restaurant/café/drinking establishment/heath centre floorspace (Class A1/A2/A3/A4/D1) up to 3,650sqm, crèche (Class D1) and hotel (Class C1 of up to 190 beds), together with public open spaces and ancillary floorspace within basement and associated works". The proposed minor material amendments are: 1) infill of and amendment to recesses to City Road and southwest elevations of blocks 1, 2 and 3 to provide additional office (B1) floorspace, deletion of brise soleil and addition of balconies/terraces, 2) enlargement of mezzanine floor in block 1 to provide addition retail (A1) floorspace, and 3) amendments to internal core. The application is accompanied by a Statement of EIA Conformity.",City Forum,250,City Road,,,24/11/2014,,,,955,0,955,955,955,Approved,23/03/2017,,,
P/2982/15,Harrow,01/07/2015,Commenced,All Other,"Approval of all reserved matters for Phase 1B only (land west of Harrow View - formerly Zoom leisure sports grounds) and details pursuant to conditions 5(Phasing Plan), 8(Urban Design Report), 9(Energy Strategy), 10(Ecology and Biodiversity Strategy), 11(Construction Management Plan), 12 (Housing Schedule), 13(Daylight and Sunlight Assessment), 14(Surface Water Drainage Strategy), 15(Accessibility Strategy), 16(Lighting Strategy), 17(Refuse Strategy), 19(Arboricultural Strategy), 20(Landscaping), 21(Transport Strategy), 22(Heritage Impact Assessment), 23(Levels), 37(Flood Risk Assessment) and 42(Site Waste Management Plan) following outline planning permission granted under P/3405/11 dated 21.12.2012, which was varied by outline planning permission P/0873/14 dated 23.12.2014 for the comprehensive, phased, mixed use development of land at Harrow View and Headstone Drive",Kodak Sports Ground And Pavilion,Kodak site,Harrow View,Harrow,HA2 6QQ,23/03/2016,,,,315,0,315,315,217,Approved,26/10/2015,,,http://site.com?appref=P/2982/15-or-903664
